time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2021-10-27 01:26:07,axfer,,,USDC,32.,,,X2KPFT3QJGIYUDDGD37VP5FFTZZZ4VMQDFHCMUAIQEHSCYMXBZ5Q,Receiver,2UEQTE5...
2021-10-27 02:51:06,axfer,,,USDC,0.07,,,IM3SXZHXC26IEJDHXPVUA7QQGPXCTGLW6KJM6QWMYNMYK3KXEWLA,Receiver,2UEQTE5...
2021-10-27 05:34:11,axfer,,,USDC,15.99,,,5TJCUYT5I62YTET3ZJV2B4FL2LVNYXW7OFSXTNMCR2TFPWPQBABQ,Receiver,2UEQTE5...
2021-10-27 21:40:47,axfer,USDC,0.01,,,ALGO,0.001,QJASDQXWFQNK7IXGGO6CWF4NGGLU7EA5OICAX36A6DBRXBXCKV7Q,Sender,2UEQTE5...
2021-10-27 23:01:54,axfer,USDC,0.02,,,ALGO,0.001,J6UXL57QBVBFLPB25Z5WHJ6S5HYOLZLJL7R7CUIJB3N5EBYOMXYQ,Sender,2UEQTE5...
2021-10-27 23:03:56,axfer,USDC,0.02,,,ALGO,0.001,OKNCXAQZTDCXM6DY4YKC7STDBWRDXYATGRKLQ3UI7OQVQO37XDAA,Sender,2UEQTE5...
2021-10-27 23:20:34,axfer,USDC,11.63,,,ALGO,0.001,QO2QRTS45RQMASGLMNCMUZ44G6QMDYFDCQSA7ILQMI7IBRMOAMMQ,Sender,2UEQTE5...
2021-10-30 02:48:19,pay,ALGO,0.201,,,ALGO,0.001,(Group- b1Ylv...) - 6JRD557E64WBCHPHE52ARWYWOIJ5UEYEJRN4A5YVZSMOV2LRH7YA,1 txns.  ,ARF7VB6...
2021-10-31 03:17:22,pay,ALGO,0.201,,,ALGO,0.001,(Group- W5fZ9...) - AYZJXJ3DNTMCUTT2QATPKFQFKDWBLLVFRHTSW5KBEXWBKI64DR5Q,1 txns.  ,FCIYLT6...
2021-11-02 00:15:04,axfer,,,USDC,0.75,,,7BZWGP3JGPVMQU3VU77RKSOHHZEX6KPJK2Z5V6CL7ZIRIB4IH42A,Receiver,2UEQTE5...
2021-11-07 03:31:53,axfer,USDC,2.36,,,ALGO,0.001,LFXI5YID2WICQYFX2CMIJ3MSZL2IWI4JO2N56LFA3M2FBYNLT4AQ,Sender,2UEQTE5...
2021-11-17 04:31:12,pay,ALGO,0.201,,,ALGO,0.001,(Group- d9/St...) - RJN3H6UE66SWE2ZF36ABYFCWG4TR4CNHGFCDYFN3VJHRFA36TSDA,1 txns.  ,NZXZTQ7...
2021-11-17 17:07:3,pay,ALGO,0.201,,,ALGO,0.001,(Group- 0WV4G...) - RPFJ3QXVXGLT2GARDK5G5UJZWT4V5DTZG7MM5TAZAF3PNCPG6AQQ,1 txns.  ,ZIBUMUA...
2021-11-18 01:55:2,pay,ALGO,0.201,,,ALGO,0.001,(Group- 1lcz5...) - KZCRHTR3K4SP3NDN6BOQTJ437PXYSW4MLR4TMZXSMR5BPACR4PNQ,1 txns.  ,33GDLNM...
