time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description
2023-06-18 05:57:51,,WIND,36287.396,TMPOOL2,28.063833,ALGO,0.004,6rsbYBquRYpwEg2kU54y6wHAIoUxlty4z4r1x0Bzlk8=,2 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-06-20 04:44:53,,,,ALGO,36.725631,ALGO,0.004,HXItd52K8J3tTHm+zD2XvyuYKRGGX8xnz7AyqdYVQPI=,2 txns. Tinyman : Tinyman AMM v2 : Remove Liquidity
2023-06-20 04:44:53,,TMPOOL2,28.063833,WIND,23755.415,,,Combo 2 HXItd52K8J3tTHm+zD2XvyuYKRGGX8xnz7AyqdYVQPI=,2 txns. Tinyman : Tinyman AMM v2 : Remove Liquidity
2023-06-20 04:45:11,,,,ALGO,41.403898,ALGO,0.004,3l1M9a/ESk4t9oWljJD6APw+nKwGDCNUp6xAXoYbyPE=,2 txns. Tinyman : Tinyman AMM v2 : Remove Liquidity
2023-06-20 04:45:11,,TMPOOL2,50.57826,COOP,96.530005,,,Combo 2 3l1M9a/ESk4t9oWljJD6APw+nKwGDCNUp6xAXoYbyPE=,2 txns. Tinyman : Tinyman AMM v2 : Remove Liquidity
2023-06-24 08:52:08,,,,,,ALGO,0.001,IU7StN6zLv97ZWUUcVMlyzf+f8O1xcHq6qKU0s1NNrw=,1 txns. 
2023-06-24 08:52:16,,,,,,ALGO,0.001,VCYSECXYBL7CPEWBKR7SV2AYYCJWSZ2ES3U3J3D44SCYFMG4TO7A,Sender
2023-06-24 08:52:23,,COOP,96.530005,,,ALGO,0.003,lKrqO1DjEoTPBAIcA2U21UjzVJm3Aw+e6LqWrN7S/ww=,2 txns. Cometa : appDB match : COOP > META
2023-07-01 17:17:58,,,,,,,,hbqV04ckjCBGz6VKmsdaF2Oj9xS8mjmgNcFwGvuFk1E=,1 txns. Algofi : Staking v2 : Update Target User
2023-07-01 17:18:15,,,,,,,,8EYp64hiFzVwuGPHRdtvcvk0DY4Y+bCA0+ENRYYRr7I=,1 txns. Algofi : Staking v2 : Update Target User
2023-07-01 19:12:48,,ALGO,0.7,,,ALGO,0.002,mS+5S4VtY0wBspSIzPrOhvnQ+YfUWZ8akLaBQOMne8g=,2 txns. Algofi : Staking v1 : Initialize Account
2023-07-01 19:12:55,,DEFLY,2000.,,,ALGO,0.016,iT7qocuLiE6BRdCyHz3N+R7QooDmU/p/tjw5eMse40A=,15 txns. Algofi : Staking v1 : Deposit Stake
2023-07-08 17:13:,,,,COOP,96.530005,ALGO,0.003,M0uf42JveWJ5R+UkEo0PvY0+HhWl0ta+OkG3H3EQ7f0=,1 txns. Cometa : appDB match : COOP > META
2023-07-08 17:13:14,,,,META,0.068367,ALGO,0.004,KnfgQ6/ds1iJgj833wgbnYA7ArFRHt45/KBWgA6hAwE=,1 txns. Cometa : appDB match : COOP > META
2023-07-08 17:14:53,,COOP,96.530005,,,ALGO,0.001,RNHZJCNX3UAZBPT24Z3KYYQMVPYGP5WOUAOILJRDDWW7YRTDC43A,Sender
2023-07-08 17:15:17,,ALGO,50.,,,ALGO,0.001,3A6IFFJH5IZVG54CETJAEFWQ2MASTT2Z7YL5AXVYO3WD7OXCJXGQ,Sender
2023-07-11 16:36:43,,,,ALGO,90.693716,ALGO,0.004,qsWrdLkwlhyU5AmvQ9mQL3yDYQ/3114vq8chWxNaZ9A=,1 txns. Algofi : Lending Market v2 : Remove Collateral
2023-07-11 16:38:07,,,,AF-POOL,98.454524,ALGO,0.004,DmBy5olT/N52g72dOpqEGgBL1jrADlqCo1b1rjOh0is=,2 txns. Algofi : Staking v2 : Withdraw Stake
2023-07-11 16:38:31,,,,BANK,37.658594,ALGO,0.004,lQuCiFwfkUYFDqJ8n6ad4t/eo0643lUO67THJFjGSbQ=,2 txns. Algofi : Staking v2 : Claim Rewards
2023-07-11 16:38:58,,,,AF-POOL,13.11384,ALGO,0.004,AlJlIOvXolbqE8Myu+LMUkjUCOKQKYHbpvdRSbYCpiU=,2 txns. Algofi : Staking v2 : Withdraw Stake
2023-07-11 16:39:05,,,,BANK,22.659158,ALGO,0.004,/Wr8f3NXX85/JstJPUfJ5QGKG/ixolh9XQwZjm2B3LU=,2 txns. Algofi : Staking v2 : Claim Rewards
2023-07-11 16:39:18,,,,DEFLY,2000.,ALGO,0.016,4YpUdBg5rwaqe7K7u+VQ6l+uIjhx5nuHkYJdG1WKFG4=,14 txns. Algofi : Staking v1 : Withdraw Stake
2023-07-11 16:39:22,,,,DEFLY,2.095309,ALGO,0.016,5zZdsS0yoKS3qPs2gez0w/U81G42r+7cMHyhXJeJGiM=,13 txns. Algofi : Staking v1 : Claim Rewards
2023-07-11 16:41:51,,BANK,60.317752,ALGO,0.065154,ALGO,0.019,sDIB6K0/WL2MztS1eGUXZx7wwUUvzEx/Ead3H+GHn0Y=,"4 txns. Algofi : Lending Pool : Swap (Sell), Zap"
2023-07-11 16:42:28,,,,BANK,1254.146657,ALGO,0.02,PSLlBOe2Ltm3XzpVNj74OTjoJGXRnDg3tpZY5PqKb7U=,3 txns. Algofi : Lending Pool : Remove Liquidity
2023-07-11 16:42:28,,AF-POOL,13.11384,STBL2,0.152162,,,Combo 2 PSLlBOe2Ltm3XzpVNj74OTjoJGXRnDg3tpZY5PqKb7U=,3 txns. Algofi : Lending Pool : Remove Liquidity
2023-07-11 16:42:55,,,,BANK,3124.452286,ALGO,0.02,ozgw5mo8QpnSkr+w7d4FAekhnXwf8JdQ5kR5zzI/1Xc=,3 txns. Algofi : Lending Pool : Remove Liquidity
2023-07-11 16:42:55,,AF-POOL,98.454524,ALGO,3.383486,,,Combo 2 ozgw5mo8QpnSkr+w7d4FAekhnXwf8JdQ5kR5zzI/1Xc=,3 txns. Algofi : Lending Pool : Remove Liquidity
2023-07-11 16:43:25,,BANK,4378.598943,STBL2,0.530477,ALGO,0.019,ocybHUoa4k0gRfEyz2mlFPLEiIh3eHhTXbZUB2eGmNA=,"4 txns. Algofi : Lending Pool : Swap (Sell), Zap"
2023-07-13 20:07:29,,ALGO,145.,,,ALGO,0.005,X7XijOAZs+6oq+dz84joEn+EbZh6TSHZDOp5zNMN6J8=,3 txns. Folks Finance : Folks Finance v2 : Deposit
2023-07-16 12:37:34,,,,ALGO,45.,ALGO,0.006,7u195HtWbaZBdWVIjX8DL61oq0mvgirZi7TSqjYXX/s=,1 txns. Folks Finance :  : 
2023-07-16 12:39:47,,ALGO,49.586568,TMPOOL2,41.536098,ALGO,0.004,yukYWUjb58To45BwT1Q9ClVj735vAARLvt7+kCcmGFA=,2 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-07-16 12:40:18,,,,,,ALGO,0.001,7PJLOKAQK7TNLM4B4FDNR2HD7QRKUDMW2JDAGXJJ5KL5VOGDHIMQ,Sender
2023-07-16 12:41:06,,,,,,ALGO,0.001,RD523VDJF3HGJFRENLR56BGJ6B3CE3FZCPCRHJR45XILQ6NHZHDA,Sender
2023-07-18 16:57:29,,,,ALGO,0.09601,ALGO,0.002,elCxz+lteO1ddGTBbTP+I6zTjclRuFu0pG/6L7F3++s=,2 txns. Tinyman : Tinyman Staking : Claim
2023-07-18 16:57:32,,,,COOP,0.134861,ALGO,0.002,edzgtYyNCNP4nALBwoHgy/fb+t/EkUzmR2fMG3MxO50=,2 txns. Tinyman : Tinyman Staking : Claim
2023-07-18 16:58:34,,ALGO,0.08501,TMPOOL2,0.096388,ALGO,0.005,JuUwipVLcZLqIDugecnlujJO+n99dh4Ndp0iKNOnkn8=,3 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-07-18 16:58:34,,COOP,0.134861,,,,,Combo 2 JuUwipVLcZLqIDugecnlujJO+n99dh4Ndp0iKNOnkn8=,3 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-07-18 16:59:08,,,,,,ALGO,0.001,73R2R5IYD4FNWZJTCOIBFEDNI5RW7T7KMPUCKXNNKD4TY56QS2YA,Sender
2023-07-18 16:59:32,,,,,,ALGO,0.001,K2S4H5EP3U6LFG5WVSLPBWW7QAWCZXCMPYKVYVYJJBY3TYZCI3GA,Sender
2023-07-22 21:39:22,,,,ALGO,0.371686,ALGO,0.002,7v8pfei3X8laTY97uC3hQmt5xJZ4YBQwqF4TfYQxUEo=,2 txns. Tinyman : Tinyman Staking : Claim
2023-07-22 21:39:46,,,,COOP,0.545196,ALGO,0.002,qTpwaUhtpbPw4c9zYOn9++0/Kl8RMjYpSCTP7rdPgzg=,2 txns. Tinyman : Tinyman Staking : Claim
2023-07-22 21:40:2,,ALGO,0.371686,TMPOOL2,0.422776,ALGO,0.005,HRb70TNV2xSDNkxN6dfJT0v/4UckXbKUEK/Q7OX9tDQ=,3 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-07-22 21:40:2,,COOP,0.545196,,,,,Combo 2 HRb70TNV2xSDNkxN6dfJT0v/4UckXbKUEK/Q7OX9tDQ=,3 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-07-22 21:40:5,,,,,,ALGO,0.001,ACUSI3SVCZ2Y4H57I3MOSRVXSSI7S7AIYWLEVOSKSUESOV5XL3AQ,Sender
2023-07-22 21:41:28,,,,,,ALGO,0.001,6PUNUBPWH3Y3OWJMRTYOMU4ARRNUQPEGERMF56UQYN6B2FMQCFEQ,Sender
2023-07-23 11:30:4,,DEFLY,2000.,,,ALGO,0.016,vOl1otLA04XiVGmr/eY2dUTo8h38pmcXJcfaKTsES6U=,15 txns. Algofi : Staking v1 : Deposit Stake
2023-07-25 19:30:53,,FFCC,0.,,,,,54XMGA6FH5GAQJXLOBWOYJN6SX2DJLFWSQQHK5ZZPVS6P27FPHJA,Asset Opt in/out
2023-07-30 16:51:53,,ELBX,0.,,,,,WJKJMMYRZPKA2BI5QRSJSNI6SAGBLJOZI5LX7QJV4WM5QXZ47N3A,Asset Opt in/out
2023-07-30 16:52:07,,,,ELBX,5.,,,EBNTBSJKKCXFPFHCFF6FKHV5ZIBWOFXUW2EBZB4FURDLBDN5D5JQ,Receiver
2023-07-30 16:55:37,,AI-AW7,0.,,,,,BN7OLA35HR7NLMOCLD55NBSZ6LB5I2YOAC3XVIJ6WORXVDDPXZWQ,Asset Opt in/out
2023-07-30 17:05:16,,,,AI-AW7,1.,,,RSI4NVOUEERX6B5ZCS2LM4HLEVPJ6UIIL32PAQLGQXRMDB4UMNIA,Receiver
2023-07-30 17:05:54,,LD711,0.,,,,,GEQXPY5MUNCAJBXNXM3GHYMWP56FEBE3W4GWAAWPEM6QSIPWPWKQ,Asset Opt in/out
2023-07-30 17:06:49,,NK 0405,0.,,,,,JBNYBTKQCYIVIYKKNTJP4KYYHKQINEBW2PKC6VHZBIPS7UN7HEKQ,Asset Opt in/out
2023-07-30 17:07:09,,HASH,0.,,,,,STOYCNGR6HY4YZRSUDPTGUK5QSIN54SL2ZZGVLZNGQIYQ3DPB2KA,Asset Opt in/out
2023-07-30 17:07:37,,BLOC9554,0.,,,,,D2VVU5J56MVG4CE4DAM4FYKCJQK5KC7RDNE5Y4ESAQJEQYTP7LTA,Asset Opt in/out
2023-07-30 17:07:57,,BLOC6122,0.,,,,,V677ZGDH22CIB74OD3FMSRFGZ6BFVZ3UQD3IAYTCG46E3TUNM72A,Asset Opt in/out
2023-07-30 17:08:11,,,,LD711,1.,,,6CYMVQRLOF3INCICU6E6W4SVPWMQ3PWUNM2LN73RBTLF66LQVSZA,Receiver
2023-07-30 17:08:32,,,,NK 0405,1.,,,PJXE734W7EKQWJMKJ4LUKB3VZZMKWEAVRKYTUNNFSIZYNJ5RDB3A,Receiver
2023-07-30 17:08:53,,,,HASH,23.,,,OHSVUHO5NEVKWDDXDWDMVKDBIMXKSSM77LQREBS7FWSFQTLHW5WA,Receiver
2023-07-30 17:09:13,,,,BLOC9554,1.,,,JQ4PCMQZLWW3KUZZL2VL44GDKLQ2ELK4YVYDUNX2TMNUZKP7JYIA,Receiver
2023-07-30 17:09:3,,,,BLOC6122,1.,,,HH6EKSDOTH7VUTICUXXG2Y4XJWIZVI3CUBFK7BSJP7B23SWJR5ZQ,Receiver
2023-07-30 17:13:51,,,,ALGO,1.,,,QJT6HE66KRNXUS5XUIFZAPGMZUHZZTSFECQ473SBFWQZPSMLWHLA,Receiver
2023-07-30 17:14:46,,,,ALGO,101.324929,ALGO,0.006,lGp/Bu9du6tmkjvi2wsPn0dRzvJeiu/hEOth+8igZbM=,1 txns. Folks Finance :  : 
2023-07-30 17:16:22,,ALGO,0.001,,,ALGO,0.001,S9F7X3KZKw3NhCOWdmO1IlP3JS8c8zT2q+8y91oFwHY=,1 txns. 
2023-07-30 17:17:27,,,,,,ALGO,0.001,PNS55VJC4NHLQUGRYIFYYR7KWWLN2536B3F5C3X3QYJCYG4ZUIXA,Sender
2023-07-30 17:18:22,,,,,,ALGO,0.001,PWURNOOTPL4WXHHA3M5QCVFR5KVMNDPX2KCTYJJ2RTWTLSK4ZU6Q,Sender
2023-07-30 17:18:46,,,,,,ALGO,0.001,HD4XJSM4WFWANZHF4G5MRBUSJ4PPIBZGFD35AEJKS6M5WQISW6NA,Sender
2023-07-30 17:22:42,,,,,,ALGO,0.001,AVAKRQMZCMPCILJDOQ7LCUDQHWZ5OF37LRCPNDNOGZNHIV2GV25A,Sender
2023-07-30 17:23:2,,,,,,ALGO,0.001,6I3MARTHYRNKM6644S5AHFMTBICMDVC4ZNMOCICTDDX6E3QL3XIA,Sender
2023-07-30 17:24:22,,ALGO,42.,,,ALGO,0.001,D7IJZMUTCPUIK5EUPWAGUSQEGCQIPJ6GUBCR3B6WZ2RA35DMDMZQ,Sender
2023-07-30 17:24:43,,ALGO,42.,,,ALGO,0.001,43BK66VQOV7HRRBWLJD4UGMX35WD35YHLOM5Q2QRZO67LWT4NDEQ,Sender
2023-07-30 17:24:49,,,,,,,,jKy2rQK2ksxbqwr1xLV6M/7xcJ5yVqG1fYuVRDSasEs=,1 txns. NFDomains : appDB match : Registry
2023-07-30 17:25:,,,,,,,,oGdThbExZJtBLEdID/atOXf1FDkxn8ItfvJ0DeSEbfY=,1 txns. 
2023-07-30 17:25:24,,ALGO,0.002,,,ALGO,0.001,VS1SKTRsRYFmScLMGfpC6VKHYoLb75lB3LEAX8c+VzM=,1 txns. 
2023-07-30 17:28:19,,,,,,,,Ijta+L8eICD0YEh+m14+QBHjCZzBVFCYvxCkepleeQ8=,1 txns. NFDomains : appDB match : Registry
2023-07-30 17:28:36,,,,,,,,/KJGoH9ntxtA8FtEe0iaFl8e5OqowPRod9Q4jAufcCY=,1 txns. 
2023-07-30 17:32:37,,,,,,ALGO,0.001,SUYVKE7YOTFMVRDKO4L2EODKRWZTMTVF4W7AOK4W4WNVYUZW7CDQ,Sender
2023-07-30 17:50:45,,WWH-KD1,0.,,,,,6GSTLXDLVGDTLMZ6SNFLO23GFVP22WE2GSVNY73KIO6MBIQVHRXA,Asset Opt in/out
2023-07-30 17:51:16,,gal 11,0.,,,,,LGYTVJEORFI3LWJWOFBTJPIPNC3GGJCICSAFDTVEE6JKB5CGE5PA,Asset Opt in/out
2023-07-30 17:51:33,,,,WWH-KD1,1.,,,FSOCNGBNGU4GNPW5Y6SDXWGL4MXBCE7NEUS2RAXVONRNJDOAW44Q,Receiver
2023-07-30 17:51:54,,,,gal 11,1.,,,TDDFUJ5W2Y7XJHLAEXSA7FK4VURHNNQSOFROFONDVHFRUVK7BLOA,Receiver
2023-07-30 17:54:28,,WWK#845,0.,,,,,3HS5MTHHM3A43CJIJCNCWYG6U55AP2PQD2Q267AUJV77HHPAXF6Q,Asset Opt in/out
2023-07-30 17:54:49,,FLIPALGO,0.,,,,,CP2P3PJDLQP4O6RJY4H3CHNHWJPNNHAHKVXTW7IJO6LETDCFXSNQ,Asset Opt in/out
2023-07-30 17:55:09,,BBS0008,0.,,,,,AGLR3LT4TEETOYOYPUEM533NAXBKITAZKZNWH6L4YEQRUBLREPZA,Asset Opt in/out
2023-07-30 17:55:3,,,,WWK#845,1.,,,T7HSZSZDGM2D6HD6WZ4LKLLB4KQ2PWH72SBJ2UYUX7E6BKZXCBZA,Receiver
2023-07-30 17:55:47,,,,FLIPALGO,1.,,,45DDIGQBYWRFQRHDZRZ7XZ4IN2V56ZVKOBPNLPEWRRDJQZKVAGSA,Receiver
2023-07-30 17:56:07,,,,BBS0008,1.,,,UTMFLLPS3VDVKNP4TCCLPWMT4JCPVJJQKLMKZNKT5U5XOQI2LDMQ,Receiver
2023-07-30 17:56:38,,hshslash,0.,,,,,MZGY3QCUENWZS7PJGTF5UUMH7B2NK5TVKSZTZB6VH6HCCUD5HAGA,Asset Opt in/out
2023-07-30 17:56:52,,,,hshslash,9993.,,,2PKQEEMNVLF43NGC4LN6TCO3A2G3Y3YG2J4NRW6F3PDTET427PNA,Receiver
2023-07-30 17:57:19,,AIART04,0.,,,,,2ZJLORXHBFVXO3ACKVEH5AWAJQ6WBS6LMAVX4YVOORONRMIVKM2Q,Asset Opt in/out
2023-07-30 17:57:47,,AIART039,0.,,,,,722HSLLSMRO2W3TUWSZA5LM3LMANEXWOA6SVUDXGQ74AH4ISIL5Q,Asset Opt in/out
2023-07-30 17:58:28,,,,AIART04,1.,,,XSKE4S5NYTMVGWCTVYIOJ47PSMTGESJKYQ5COV2KZE7IMLOWYOHQ,Receiver
2023-07-30 17:58:49,,,,AIART039,1.,,,XH7M3SKXNKOOHWKYRUYFBC73NYNVA5HMWMBE2M5762WOZ6FHO2FA,Receiver
2023-07-30 17:59:44,,AI-RR,0.,,,,,NVBTZ6PGVRYJBV2GPGOPQPEBPZJ53P4V752QEZMV3CU3LEZV6QXQ,Asset Opt in/out
2023-07-30 17:59:54,,,,AI-RR,1.,,,3ADIJTU23KH7USLSDFSO3NXDL2RXTNTV4MYOTANUXJOV5EBEWS7Q,Receiver
2023-07-30 18:00:49,,AI-KTP,0.,,,,,RZEQJ7PXGP5H2KXJ2WB3G6TX7VAU6KMSHKGZRMSSWJBUGE4OPKNQ,Asset Opt in/out
2023-07-30 18:01:06,,,,AI-KTP,1.,,,VAI74RPOMLEKR6724D522WFH5WPBCI4XKIZCFS2GTVSEYVW4KHPQ,Receiver
2023-07-30 18:02:15,,SVTC006C,0.,,,,,FN3HMTYTYR6NAOZHRAWCIYRJ4H4FK3NYMS3SS54MKSYBFV4Z75JA,Asset Opt in/out
2023-07-30 18:02:38,,,,SVTC006C,1.,,,MTWNNN4JVZ7ZXAKSMRCZ7OKSMF53BVIO447VF2JKORWDZAQXWAAA,Receiver
2023-07-30 18:31:15,,NIFTY1C,0.,,,,,MPAVX6PKLQ6A3TFAXMRM4MW7RVZJGBA4DG4ZKYQZMD5Y4465AS5Q,Asset Opt in/out
2023-07-30 18:32:34,,AIART021,0.,,,,,WPV5UZJUMDOBK3DTTRR5DIGJHS72OK4PQ7PXGRLR73XMNOZHETDA,Asset Opt in/out
2023-07-30 18:32:47,,,,AIART021,1.,,,3KX6DQFYXY5FWMRTNYSUAT2CW2QGGGWFXFYESI6ZI6JX5FQKJOWQ,Receiver
2023-07-30 18:33:14,,badge,0.,,,,,DW4PDKXJJC5NYYTN3JKP47AJC3JCCVEGQQZJ5LXRPFUE2HRLXVOA,Asset Opt in/out
2023-07-30 18:33:59,,DEV-266,0.,,,,,KEIGRK2O4CKL4324LPSJWOYKPBZ362LQAOGVDXRYOHNYCQY6NM6A,Asset Opt in/out
2023-07-30 18:34:16,,,,DEV-266,1.,,,A2JNC4RI4BAKAAS53WETJOLNWCUZ7BQLQJYDRO6JRIUWVYIP3DEA,Receiver
2023-07-30 19:13:12,,PORTAL#3,0.,,,,,P73M3POXNXOZKRFRDVCA573B3NA44SW7F5AB3ZHIU57JOAHY3KFQ,Asset Opt in/out
2023-07-30 19:13:33,,,,PORTAL#3,1.,,,HNQPP6HOVETKQRNKVJUCXWEL6YHPHMOTJE5RTVOZF7VCJK4JAKDQ,Receiver
2023-07-30 19:15:5,,TREAT,0.,,,,,4WNTP3CEQPWITQEZG75K2XH4FSI5ITL4VG4OPUVX4GRTWH7L65VA,Asset Opt in/out
2023-07-30 19:16:07,,,,TREAT,21.,,,J7WR5RKE2DIMQRRTEBWAC7BPQQQ2XD3G6SIOSFZ5AU7DQJGU3URQ,Receiver
2023-07-30 19:27:55,,AIART008,0.,,,,,2VBN3A24CO6KA567LLXXJMASJA3PSMJJIQAAEKRIDRC6CJLBQE6Q,Asset Opt in/out
2023-07-30 19:28:16,,,,AIART008,1.,,,FB7RMU6N5OWKEQEHNIVDFF7UW2MVV3OP4OAWRJ3MNMGDJU7IWLIQ,Receiver
2023-07-30 19:28:43,,BFV001A,0.,,,,,EHPCAIW26ZNAHE3QKQ47E6D52CPXCXUREPJ7EONGT3FVTINZTPGQ,Asset Opt in/out
2023-07-30 19:29:,,,,BFV001A,1.,,,CSYSEI3TNV6KHJ4MV4DD2VECVUGRIVARXBMAO7NRNHAVXIBROA5A,Receiver
2023-07-30 19:29:28,,SMC4704,0.,,,,,DRE5XSSS6AICA6SSRCLXVCR3B7ADKDEVTPGCJYSNMFPH3LHP4FRQ,Asset Opt in/out
2023-07-30 19:29:42,,,,SMC4704,1.,,,OTLDRPLXCZI5GJG5AERGL5VP7CSINMR5NDO4ZC6474NBT6GPCDDA,Receiver
2023-07-30 19:32:42,,SMC3117,0.,,,,,6S6W5UPV3UPERG7GJAHJJG4SX6R6A5UOC5QWQ624EQF7HNI5QGBA,Asset Opt in/out
2023-07-30 19:33:17,,,,SMC3117,1.,,,OSBUXC6EIHJ5NTPXWIHOHYFOEOCK7YCWOIGRLXPKS26S6GZBYJRQ,Receiver
2023-07-30 19:33:44,,WE ARE ,0.,,,,,YLSI6LQXISJSCGCSOV7RDV5PT4MO4SEQ3766M3GQZ5TDQZOMGMHQ,Asset Opt in/out
2023-07-30 19:34:04,,,,WE ARE ,1.,,,PKUDH6EYPWSUUW5DLKCW4INWFAIC5SM26B5QG7U2EAHSR274DJ5Q,Receiver
2023-08-03 11:13:11,,,,PLAUS,1.,ALGO,0.003,6q6YETClMatKHRf1Xk1EYXhEgqDEaQGfcGVssw0nXms=,3 txns. 
2023-08-04 17:19:44,,,,ALGO,1.023227,ALGO,0.002,3vLo0MFtCz9bMH0Q5lejA224Cng24BR1dgGN7NN95ao=,2 txns. Tinyman : Tinyman Staking : Claim
2023-08-04 17:19:48,,,,COOP,1.519965,ALGO,0.002,ovJ/ikn3tIhoWz0QAdng742PdR9aeha45fN/wi0FkQE=,2 txns. Tinyman : Tinyman Staking : Claim
2023-08-04 17:22:01,,ALGO,0.5,COOP,2.636455,ALGO,0.004,lFxUbPW7bz0KyGdCFZXFtR8u8xePygmvUhYbeJezrVU=,2 txns. Pact : Pact Swap : Swap
2023-08-04 17:22:48,,COOP,4.15642,PLP,0.096685,ALGO,0.005,QlHG/eCgwdFe/sD9pmU6TPWgixG62Xk8DdUNsBk4u10=,3 txns. Pact : Pact Swap : Add Liquidity
2023-08-04 17:22:48,,ALGO,0.780384,,,,,Combo 2 QlHG/eCgwdFe/sD9pmU6TPWgixG62Xk8DdUNsBk4u10=,3 txns. Pact : Pact Swap : Add Liquidity
2023-08-04 17:23:05,,ALGO,0.2,,,ALGO,0.007,8YhV6Zjplr7i7z/vWbPi0lbPUz9ci6iBD0anF3xhfn0=,"3 txns. Pact : Farms : Create Farm, Stake LP Tokens"
2023-08-04 17:23:19,,PLP,0.096685,,,ALGO,0.006,eAZw2sZDgrldALOQaHiiyrT2hNY01k0ktJjfBL+OJus=,3 txns. Pact : Farms : Stake LP Tokens
2023-08-04 17:26:16,,FFCC,0.,,,,,4IYIFRPW4CESWT3KRJVMEHIBDWMHVBSXPSPOTLR6WPRJBK7T4CWQ,Asset Opt in/out
2023-08-04 17:26:33,,TMPOOL2,0.,,,,,T2K3HWN3TQUIHNQY4R6WWEDQHILQTIXHBRQNWUTRYI7C6VQDRASQ,Asset Opt in/out
2023-08-04 17:26:33,,TMPOOL2,0.,,,,,NU2J26W5NW6M2VLLWJN624V66VKHWJ2PTC27K6VKHUQNQIELVZ2A,Asset Opt in/out
2023-08-04 17:26:36,,TMPOOL2,0.,,,,,T7Z5A6OVQUJB4F3WWU7POWWBUNNUGISCWGBA36AAE6UWPC6Y7W5Q,Asset Opt in/out
2023-08-04 17:26:39,,TMPOOL2,0.,,,,,NO5ZRJCPU3AT6XVOBAZGSCLB2CNSVWCI2MFKK2HLDJIG4IZZU2IA,Asset Opt in/out
2023-08-04 17:26:39,,TMPOOL2,0.,,,,,J2YEWXB4WY5GSH3NHU6CBLVW6LAOYJMIRVT7JULX5AYBPJRRG3HQ,Asset Opt in/out
2023-08-04 17:26:46,,TMPOOL2,0.,,,,,3EAECBCO6HTNIVUWOGDPAY7EHLVCZJCDVA4UBA5MVHDBYSK3NCWQ,Asset Opt in/out
2023-08-06 19:25:06,,,,PLAUS,1.,ALGO,0.003,l41ku0cUrv1TBUJv4mquWqMBaD6s/sXqQjhTcIyP8uc=,3 txns. 
2023-08-06 19:41:08,,,,,,ALGO,0.001,KDBOV44BZ6Z2MRRGSMYLQ4O4TGDWF5NEIGAVDZ7HNCNUHN3KSFBA,Sender
2023-08-06 19:41:14,,STBL2,0.688154,ALGO,6.2778,ALGO,0.002,HOchiLNejGQK/j5OP5X/08+AOsspOz3kpBnCg/9wLVE=,4 txns. Tinyman : Tinyman AMM v1/1.1 : Swap (Sell)
2023-08-06 19:41:14,,ALGO,0.002,,,,,Combo 2 HOchiLNejGQK/j5OP5X/08+AOsspOz3kpBnCg/9wLVE=,4 txns. Tinyman : Tinyman AMM v1/1.1 : Swap (Sell)
2023-08-06 19:41:21,,ALGO,0.03141,,,ALGO,0.001,YLYWD5IZEIFUQWVZRPYNCYGJXCQILNSV7F77DXFAZNOTOHN4I3AA,Sender
2023-08-06 19:41:21,,ALGO,0.002,ALGO,0.063417,ALGO,0.001,39yXhzqoDDpZBAZKFgnNvARu5ffsuITnGZs+Az0rAII=,3 txns. Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage
2023-08-06 20:18:15,,AKTA,4606.896233,ALGO,17.650963,ALGO,0.003,nQIbkNWotlcfNrfVebnq4Ge3e58LpSbh/+An3sfWGCE=,2 txns. Humble Swap : appDB match : 523683256/ALGO Liquidity Pool
2023-08-06 20:18:22,,ALGO,0.042632,,,ALGO,0.001,VXCMLA5BNA3TKPRTVE62S2O2OB2BRFBEULPQSMKVDHS4Q6HDDW2A,Sender
2023-08-06 20:19:06,,,,COOP,0.218617,ALGO,0.002,y7/Uk11SbaOf4SVz3G/YOKvQYSldlITL+7st956a6UE=,2 txns. Tinyman : Tinyman Staking : Claim
2023-08-06 20:19:16,,,,ALGO,0.141652,ALGO,0.002,d+g8/v96W979pDAgqlGl7xFYfrLkyzmMDU+xtI8//V4=,2 txns. Tinyman : Tinyman Staking : Claim
2023-08-06 20:19:47,,,,ALGO,23.55507,ALGO,0.004,98SG4QAZYibYAJouUheUGHzCMRp2MKT1iRP+VJBtDv8=,2 txns. Tinyman : Tinyman AMM v2 : Remove Liquidity
2023-08-06 20:19:47,,TMPOOL2,42.055262,COOP,124.538236,,,Combo 2 98SG4QAZYibYAJouUheUGHzCMRp2MKT1iRP+VJBtDv8=,2 txns. Tinyman : Tinyman AMM v2 : Remove Liquidity
2023-08-06 20:23:21,,ALGO,1.,AOG0393,1.,ALGO,0.004,na5PW+vX+ERnbwZWAeITNtpmlTCtilM8M2+ZtV2Rjfs=,5 txns. 
2023-08-06 20:23:21,,ALGO,46.5,,,,,Combo 2 na5PW+vX+ERnbwZWAeITNtpmlTCtilM8M2+ZtV2Rjfs=,5 txns. 
