time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description
2024-06-03 18:43:36,,,,,,,,AX7YNLZGGX3Z5YRTT4EMVEHLW45HKUTQTTNLAI3JADV5A3AKBWYA,
2024-06-03 18:43:54,,,,,,,,YSVCHX76EZFKPYVYVTOY233KQMUS5VC4ICX7VTK2DIK3A3BDEHMA,
2024-06-03 18:44:05,,,,,,,,IOHJJKY6UV5K7NJGQOOAWXOJOWDDBZCO5VGMTHMWEHEVX2MGCLKQ,
2024-06-03 18:44:34,,,,,,,,22KCTENABDFTARNQAJ44ZU46T7EIEG2XDFO66JKJQRK5WZLXI3GA,
2024-06-03 18:45:03,,,,,,,,RUZYKKAXAOI7WYZXQKHQE4AQSWWLOPVN6VXBQIOCREVJZ5G4J3UA,
2024-06-03 18:45:06,,,,,,,,HVHMLRWOXZDF3Z3P2QWVZCJCD5GSDTIGESI2Y2X54XY2JRIUJ3CA,
2024-06-03 18:45:17,,,,,,,,TAWMMQP4FMWSN3M5MYY4NYSNMY6IWP4YRP5FUANCY54E7UJSV5TQ,
2024-06-03 18:45:31,,,,,,,,3FFS2K5NS6ORD7CHYQFDKIYVJVDYITCEVHXB4YZJZSW6BPHUYYUA,
2024-06-03 18:45:4,,,,,,,,BLHE3WQNIMSK4SAH22RCXWNNROQXBWW54PT7NBJIWBFTBTZNPEQQ,
2024-06-03 18:45:4,,,,,,,,5LI4XDPUDYORPZEFJ3IMGCML6XLDSBOKIBGIOV5WIBFSJ4CGHJ7A,
2024-06-03 18:45:43,,,,,,,,C64SEATH5I4ATQLJXLJ2V2GRMBCBRSXZQNODLVSAH7KOWMSZUTMA,
2024-06-03 18:45:46,,,,,,,,KGYT4YVNQ7OTH4GGEUBGCAUUQTAWXO4BU4BMOQZ4VOCSUEEXLA5A,
2024-06-03 18:45:46,,,,,,,,XSAL3A7REPG6BGYL3QJQU3SOJCZAR74CIKMVL5576HU722EPACTQ,
2024-06-03 18:45:46,,,,,,,,KUZZ37N57RJJOROO6L7EK7AZLXUDMPS6IRG3L7OXRX65BOANRAJQ,
2024-06-03 18:45:49,,,,,,,,5IWHDYF5WRRRJXDLKMMAVVYQ6VHNIQGKFRGNUJTENPN6CUD2IPNQ,
2024-06-03 18:45:49,,,,ORA,1.048576,,,in1 InnerTxn - 5IWHD,
2024-06-03 18:45:51,,,,,,,,27OIOFXR2BHYWMF55WCLKA4I6OIQZPBMW3F7QBG3666AD5XSTPJQ,
2024-06-03 18:45:51,,,,,,,,6KZYG63AF3YU6JU6DT3KJ6BIGS3QH2DJDAUWCGKBYQNFMBZE6VFA,
2024-06-03 18:45:57,,ORA,1.04333312,,,ALGO,0.001,G-PcWLH - 7FI7IXHS2I5USBITD3PFAHL6QKAXDEXQX6YF35VOPLVYUBJBLSGQ,4 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-06-03 18:45:57,,,,,,ALGO,0.002,G-PcWLH - CPKNBEJ7SCCINC4TJS46E3CD6RLW62OBSUBQDFYQJ72SABE3YKBA,4 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-06-03 18:45:57,,,,VEST,7.116291,,,in1 InnerTxn - CPKNB,4 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-06-03 18:45:57,,VEST,7.114868,,,ALGO,0.001,G-PcWLH - Q2NL2DKPCYMU6E2B4GR5I7DRCPTQAGMSXRQ4Z6J4SDJXUOQBT5SQ,4 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-06-03 18:45:57,,,,,,ALGO,0.002,G-PcWLH - ZJYIILBJ5DZ4D375VUVSHXP7XJJ3336GRHXHIAPBXFJ3WPXBTREA,4 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-06-03 18:45:57,,,,ALGO,0.774865,,,in1 InnerTxn - ZJYII,4 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-06-03 18:46:03,,ALGO,0.767015,,,ALGO,0.001,O6AEVX2KQO6E2Z3R5ZWCDISRCXQ7NYDJVZQMGBKFYU6R2YQDL5RA,Sender
2024-06-03 18:46:57,,,,,,,,P5ME7FPC52JQ33SLB2QO6TEBE5HW7ZO2VM6BBY3B75V5IUG3Q3NQ,
2024-06-03 18:47:4,,,,,,,,UX2P3TTLEZ6BGLF2MJP2TQFEVFJUMYYCTBLZXZKBRNFNS56ASYAA,
2024-06-03 18:48:15,,,,,,,,MGPVL2VZUQFPYVDRQQEWEXB3OCQX4FEBF6RDJZKY4LG6DZVKYRCQ,
2024-06-03 18:48:24,,,,,,,,NVXZKZ6BHGOGWJDZSQQPEZ5X65LWOHM7Y6EJUYDCIXYLFSKXFHYQ,
2024-06-03 18:48:38,,,,,,,,L3FQQ5R762AYELNREHDO3JZAS57IGR44PHOFQK2XMO4CA22KTNYA,
2024-06-03 18:48:52,,,,,,,,GSV2LF5UARPXD7KVLJLZYSQH4W27VRAPJLES7L7ZR2ABB7LDC2TQ,
2024-06-03 18:49:21,,,,,,,,RDS5Z2HJRYK427LBU3PLORID3IUZRGIBP34RE3PUSRF3TIZS63FQ,
2024-06-03 18:49:21,,,,,,,,F3C5WX6FCJXRNDFVAR56SIGEWQFGO4T6FGGPBMKKKP626QUMNTYA,
2024-06-03 18:49:24,,,,,,,,BRHP5T43RC6M3IJIM2UKHKUTQPMCZC5URKMVYZZ4HD2DIL7GBBJA,
2024-06-03 18:49:38,,,,,,,,MBBRJ5CWJSHBW6BMRYZ2I3YWZO22T374RPQOL22MAOO5LMWTK2KQ,
2024-06-03 18:49:49,,,,,,,,FZ6NKYP57MYFQ6PAAP4OH5VN6QCWI6VAZUSMLBY63RSQUIWHURPQ,
2024-06-03 18:50:32,,,,,,,,4KZEB45L7U4X477M25CGI4KLDM366JYWXOZNUI43OCZXMF3L7XLA,
2024-06-03 18:50:46,,,,,,,,RCUEIQ4F7SJSZFM2OT7NKJ7YLMAXNUXVCPAI4T3IIREPFQ3ME27Q,
2024-06-03 18:50:46,,,,,,,,QVB5HBHEM65UD5QZ2OR6M2VJMDP7UJHVZ5NGJFEOLHY5K3TAJS5A,
2024-06-03 18:51:15,,,,,,,,WWPQFBIS2JM2MHVNSK5OLVY7PIWHG5JZTF5SL4S6VCRYZHIQYK3Q,
2024-06-03 18:51:32,,,,,,,,TUGJVBJDOUHYZNVZI5SQ43RFHLFG5CANYQ6LGWECFIF2WFKAHUBQ,
2024-06-03 18:51:44,,,,,,,,WPZHE3QMJDBPWM46YRWYMVLUEDEL4GDRXL7S256YDBOQEWNJKQIA,
2024-06-03 18:51:58,,,,,,,,5S3DOSRWB7IJWQZDNXFB5RPVTY42YXQD4BJH2OWRFWLJCZTV56EA,
2024-06-03 18:52:38,,,,,,,,G6UZVR7N7EW2NCXTLC4OJ62RXRPJCGUILXUAL2GBPEPUPKBG3XXQ,
2024-06-03 18:52:49,,,,,,,,XNDVZFAPMID2AHKCVL75VE7P4QVXZYK6PU3RSC3VNM3IL74IK6HQ,
2024-06-03 18:52:49,,,,,,,,QV7FCMAYXPECXNRYE4DBYSD4HSIZSWFLQYHIYZ3OGNMUUPHFIX5A,
2024-06-03 18:52:52,,,,,,,,JVTGHTLL5EFUYEUGRKEB3D3YDG4HF4B3Y624SC6T37CJLEV4VIDA,
2024-06-03 18:52:55,,,,,,,,XFW565GGXPAXGGT6K37LC4JX6MUI4LB6BJMJAV5L47IEIFOATYSQ,
