time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description
2023-04-11 23:33:41,,ALGO,1.,,,,,Combo 3 D16MVrWMQaNA9RtqwpW510ht3XjoT1E2dr/rE62L+QU=,5 txns. 
2023-04-11 23:41:44,,,,,,,,T3UKGPL7K2IH7GO3ESVUAHFHV6WJWCBU2PFJZK7ZDYEGTXRDJMEA,
2023-04-11 23:41:55,,,,,,,,IVE6TMBSYSIE4IHX2PXQDCBUSVW2HE5YHIERHZO2D2JCMHKEP6CQ,
2023-04-11 23:51:28,,ALGO,0.01,FraR24,1.,ALGO,0.004,2ykwRwNbt1sgkAUh/JYYVH88cp7kZteySaFi85NoDc0=,5 txns. 
2023-04-11 23:51:28,,ALGO,48.99,,,,,Combo 2 2ykwRwNbt1sgkAUh/JYYVH88cp7kZteySaFi85NoDc0=,5 txns. 
2023-04-11 23:51:28,,ALGO,1.,,,,,Combo 3 2ykwRwNbt1sgkAUh/JYYVH88cp7kZteySaFi85NoDc0=,5 txns. 
2023-04-12 00:59:46,,,,RANT,2.,,,NR3CN6M3VA5JTRPHJ6JGZKH6QK7OPFF5QC2C3KKIWFCOR4GUMQJQ,Receiver
2023-04-12 02:35:11,,,,,,,,FADRY4HB6E5GGBT6P7ZP5J5DWDHWT2WAN7N3KLE2OICBGTE35DMQ,
2023-04-12 02:35:49,,,,,,,,CDEDWXKH6MJG7Y4JWXDNG6LEWUPT2GNSSEMNHKJPWFFEF47HBJLA,
2023-04-12 02:38:38,,,,,,,,G2QZ4ZPIUPWT742MESKH3546U4RZCUWU2K7LG35EXPU2CVGSO6NA,
2023-04-12 02:54:45,,,,,,,,2C2I37IHA52MGNNGLOXHCY5DKUYTMDPHW4F5EQE4AFO6BH3LIKUQ,
2023-04-12 02:55:19,,,,,,,,5VVX4IZBIFFSPJ6GYT6THTQCTMJ7SIGXXL3J35QIE3WOHLLNVWXA,
2023-04-12 03:23:17,,LD372,0.,,,,,G3HE3UGIXA72X4GT7YKEO5VVEMN2P2L7C6Y3QRY44NEEDPHBOHJQ,Asset Opt in/out
2023-04-12 03:26:06,,,,LD372,1.,,,WLFNMPK6ML2LLTIGOCBA3HXELA3R24T6GI4O4LXRXV372M76ORAQ,Receiver
2023-04-12 03:38:38,,,,,,,,MFD4WPL4DCS7OARCOS5VIQVYLPW7Z7XMZE4H5DEPMOC4CXNRP26Q,
2023-04-12 03:48:36,,HASH,420.,,,ALGO,0.001,MTZXXTSAZGAQKAZZI2LUIH7ZDES37EPGRN3RFSW7UJTVWVWJFESQ,Sender
2023-04-12 04:13:31,,,,,,,,33YLYPUNBI3L7LIBXFYQZPBUAI7UCDTGOLIGIOH2L7JYBKWYU26Q,
2023-04-12 04:20:34,,GRASS,0.,,,,,TYUZA6QDRR6ML6WTGQAM45M44LNGHADDMCTJ36ZLEUDI7ZG7JQHQ,Asset Opt in/out
2023-04-12 05:02:1,,,,ROYAL,700.,,,IYRC3I7LTE4IAI56VATROAK7RDV6XDZI46CW5HERHO3PFDJVFIOQ,Receiver
2023-04-12 05:43:39,,,,HASH,69.,,,ZFDGHWDT3F6R3YBYFSCSVIS2Q7AKE2SWHXASQ6RB4777VEDM5KXQ,Receiver
2023-04-12 06:27:42,,TIPS,250.,,,ALGO,0.001,H7HTGXFIA6IP72SCLF7EMM5CQ5JEZSNIAYLQEWTQIJY5M3K3HS5Q,Sender
2023-04-12 06:57:06,,PB75,1.,,,ALGO,0.001,2YQ6NQCXX7O7XFM4KNK4AV6C3KAESBZOH6FHENK5HE4CUCFS4AJQ,Sender
2023-04-12 07:44:09,,,,JUNK,25.,,,N3JO4BSJA3GSQSAB4EMFH2OOHTGNDWPZBKESHZYS74EUR5VFWK6Q,Receiver
2023-04-12 07:53:1,,,,,,,,KK67SWZEENTAVXHCRZJUM27HXVIQBIB6HTEDN7L4BDJ36YUH55QA,
2023-04-12 08:31:12,,,,SKETCH,100.,,,TB4IC5IPSS72PIEXJ2GXAHJ5MI3RZSATWF6DIDXWPF45IP5DAQYA,Receiver
2023-04-12 08:44:37,,,,,,,,F3XJBT42FBVEFDLEUZQL7NWKX6KUT364OTH3AYP4WHY6ZIMRTBHQ,
2023-04-12 08:45:03,,,,,,,,NUBQ3VGYKTF5FOAD46OK5WBTF52KU57BYR6QR5DPDEKBCOYBHUPQ,
2023-04-12 08:47:44,,,,SKETCH,50.,,,JLUJ3ACANW7RW7T7KNW4IRU747LSMTNUP5FRPITYJQGMNE4ETOXQ,Receiver
2023-04-12 09:25:15,,TIPS,125.,,,ALGO,0.001,KHGISB3423LI4SK7S7M455UDJ5N4WPW72MYAF6GGXSN4YHGSCRSA,Sender
2023-04-12 11:15:59,,Relic,1.,,,ALGO,0.001,J7HPLHAOQHCNH7OI46VC6PXACRTKLMUZ7BCG7UY6R4CMGN5W3X4Q,Sender
2023-04-12 12:10:42,,,,TOX,10.,,,G4AHRY6WAYIHMSQYD5ZMSTZX3K5VLXAPYVK27C7SFJO3M5XPLAKQ,Receiver
2023-04-12 12:20:42,,,,SKETCH,200.,,,T7DY6TOEB5UZAPJ6ZX3XYFYWHM5HXBOOVASWN72DWUVZ7EK4GELA,Receiver
2023-04-12 20:12:44,,,,PSTY,30.,,,B2F5IUMHKE3D3XR7OPYYTBUILRVHSUTA4ER4DSJRCJ4VFTCXSRXA,Receiver
2023-04-12 20:58:06,,,,$Blaze,61.,,,NI5BBGR7YV6J2AWAYTBEQVTNHGYWIF5SV4QAYZGZKAIXCMVRLOQA,Receiver
2023-04-12 21:08:33,,,,TIPS,125.,,,YGCWHZUOLLX3E7QGQIAJ2UPFYY42EO52IJNFTXZBR2O4OKDXTZXA,Receiver
2023-04-12 22:53:21,,,,,,,,GFK36YB3KBY3JFIBOZMWKAT5F5FBGCWY3YDHMINHQV5EZQVL222A,
2023-04-12 22:53:4,,,,,,,,4CC2RITO45EY7JFSJSL5SXWN4ODOUBYS22XLUZWE6YTMZBPKJU4A,
2023-04-12 22:53:55,,,,,,,,DI6WDWIFBRXDY7DMDTUXTDSUDZ3AO6QPDV5M5UV6LTQMMIRHJBJA,
2023-04-12 22:55:09,,,,,,,,SFVKYQ3XZGQJNZOEPVT62LCL6TWV6O6DKAG6CMRGZ77KEPYRZN5Q,
2023-04-12 22:55:28,,,,,,,,TYYTZT6PKMNOYN5R3MFMX27R7FTWZEVS5C7E32WKG2AGHF3LVGGA,
2023-04-12 22:55:46,,,,,,,,VZDFTI2ZNWJ35R3AIXQPNL2JHHPOND5CK2CZK5RWWPQ5GZUKIE5A,
2023-04-12 22:56:09,,,,,,,,NFXZKLGLOS3WLZ4ZNSY73OHY52MDPXDUYAJNONQ2WAB2MIG74GEA,
2023-04-12 22:56:27,,,,,,,,HN4JJDCKH7BPTZLADVUKLMWSDNCGF6RHCTLGH6ECAKLNL56J5LLA,
2023-04-12 22:57:01,,,,,,,,N6AKJILBWEZ2JF4KRJXOV77OXXN66XEKEP72JGEYY3VOKSXJ2XUQ,
2023-04-12 22:59:26,,,,,,,,DAVGPHZECOMOQRWHK6ZCXLK3DQKZOBETYF5BTGMP35OWA36RXMLA,
2023-04-12 22:59:33,,,,,,,,ZHCBFAEDOVUYDAJPOHCXBRCKZVEVIXJUHIORMO57CL2XR7ZBUQDA,
2023-04-12 23:09:38,,,,,,,,CLQL6IJHWARN5JL73SA2D6DE2SDMWOLE5VGOE2443CULKMIS237A,
2023-04-12 23:09:56,,,,,,,,UV2H2MXV2YR2YNK7NVXGI4HS2CNWAU5EIUBCD5WI5WZ5FJ6GHQ7Q,
2023-04-12 23:10:11,,,,,,,,HFD2XRURCAONJJAECG5GY5RB6RWYJ2KI2DJBZYVIG23OKTWAXRJQ,
2023-04-12 23:10:3,,,,,,,,5N7WCB5LCRIML5DEECZ6O4NWQAE7GWCWN4KT7GKI5JPKHFVMQAPQ,
2023-04-12 23:11:07,,,,,,,,AJGUE7FUVPHC673QTXE2ASDW5GJQBHA6P425W7JVFGXC4GB5AIFQ,
2023-04-12 23:11:29,,,,,,,,6UFXQTIFV64IMU75EMCHHGHKWFHTCQU4JR7SFMFPWQFDSQWQZTLQ,
2023-04-12 23:11:48,,,,,,,,4HJL5REXW2CEX5O6W6TRITDO7O2GKNBUMKKTWAVBJMXY3HSZVFWQ,
2023-04-12 23:13:13,,,,ADDICTED,32.,,,HCEFKQKG3M2H2LGLZYUSR626KIMAJVW64LDPZAZIOC53TPKY3VPA,Receiver
2023-04-12 23:29:08,,,,,,,,M5MI6R7QHU6GJZORH3FVSYEXODJETZXMPTHG426R5R55N3XJB2BQ,
2023-04-12 23:29:27,,,,,,,,B6IHYPQPEGUUBYR2PCLNMRTTI6N6B5IEDIVQDRJDUL64QTQS3TTA,
2023-04-12 23:48:24,,BSCTS,100.,,,ALGO,0.001,RWCECRD3DXEO3LQWRI4QV7NJIJ3LZSOYJTIFCNIUKWJLZX5EDYAA,Sender
2023-04-12 23:55:21,,CONE1219,1.,,,ALGO,0.001,AO6CP5TMATKHC5W64LRL3RF6NEJNO2LDII7P2YZOKFX2OKS7EU4Q,Sender
2023-04-13 00:03:17,,,,MemO,9.,,,2KZZT6OTGFILZ6TJVLWXE4NVWY5565KUIBS2DM57TFFBWTIBSEWA,Receiver
2023-04-13 00:07:05,,,,JUNK,25.,,,CKE2H7SFBV2S4PQXPFGZWV45G7GXG2LXPOCZRKHEFA6QGD2ZHQ4Q,Receiver
2023-04-13 00:10:33,,,,PSTY,6.,,,7CKMP2MKBNO5YWZUE3IN77MV4KAFGIFNCZWUHXC4RBMJORFSG4UA,Receiver
2023-04-13 00:19:11,,,,CANDY,24.,,,GJXBJS3X4F23ZHLOOBJHUZYFLZ4H2X27QKA6PARHG43PIQLAHXRA,Receiver
2023-04-13 00:20:03,,,,FRAT,500.,,,5MHAHUAQNHKHTKEQMYJUQUDI24NNJZA7OG5PU6UO3OO5JSTXEW5A,Receiver
2023-04-13 01:06:3,,,,RANT,4.,,,VLKNXUWOPYMJ7IODRXBPJFQEIOVOEIWMJWNW6BVCQGRDUXCYLJ4A,Receiver
2023-04-13 01:09:33,,,,$STACHE,7.,,,7WPVLNDXMU4J42OZJRQZ3E7OCU7QMBEZE6L3MSDJR46574QHJL2A,Receiver
2023-04-13 01:25:48,,,,$STACHE,18.,,,TEYO7QAXDZBAANLTCCPYUZ6P6XHTPE3SSV2NKUPOWYZNVJAESN7Q,Receiver
2023-04-13 01:28:34,,,,ADDICTED,5.,,,2QEVJENL7JQFOD5QYIDRANRXQKNMLZNNFNP7YF5YYLOJZPZ6Y6XA,Receiver
2023-04-13 01:31:07,,,,Bunns,110.,,,7Q44G6YXCV2XTIZ6ZWEUIEYMJHX5KWEZL5CYBIOR5ETLEFDI34DQ,Receiver
2023-04-13 03:40:4,,,,MIMI,20.,,,VLXPV3YSNG6Z4IPKDSHDJOE2I664Y5N6RWS7C3DYB7OZAFZ33MZQ,Receiver
2023-04-13 04:41:33,,,,JUNK,2.,,,AWNUHJ2CLVBP5ULQK4VUI4ZHAMMJ6FFYWIPPERRO6O2VGOKP6CKA,Receiver
2023-04-13 04:43:36,,,,WM003,1.,ALGO,0.001,uYK/D1UBszKfsD6QQTpu+l3trys5X2jMBQzxFw4p3PA=,2 txns. 
2023-04-13 04:44:24,,MemO,690.,,,ALGO,0.001,ATKPNJDOW66ZYOXX4OWLRK5VDHQN4EBHI7U2JNXUX7A3KE5JJAJQ,Sender
2023-04-13 04:46:09,,MemO,69.,,,ALGO,0.001,OYLEZY4CCRRUN6AUP66G7SMQ3FCPDRYZKF3WASERVXHWQC5RZGXA,Sender
2023-04-13 04:46:5,,$Blaze,2000.,,,ALGO,0.001,TISD7BTIXGJ5LDBTYF3A6YLDWDVSCAAZ4WEVUIT6H232L2AOLJ2Q,Sender
2023-04-13 04:48:34,,RANT,7.,,,ALGO,0.001,XEN2UESZPAOMDM4OPTJOFITMKZ6ZUJTNMRLSRCS2RUZ23AT447GA,Sender
2023-04-13 04:49:04,,Basic,60.,,,ALGO,0.001,23EN5YAEACEM74KIILMMTGS4NGCYAOJ2MVFM5OLNMMB2POAKVE2Q,Sender
2023-04-13 04:49:49,,PSTY,100.,,,ALGO,0.001,5SERJ5KGWEARMU2CBV5JD4HLLVSI73JTPWDYIJF5IQZ3VJLYTVYA,Sender
2023-04-13 04:51:07,,JUNK,500.,,,ALGO,0.001,4G623C5AXBZY3FO6URHVFIHVDGSX52DGCW3XPFAW5SFA2RK4LNLA,Sender
2023-04-13 04:51:48,,NUGZ,200.,,,ALGO,0.001,52AHYT76ZFAQGF2CKSU6VBS2LO4HK5T6FLTUPTKGWYVSNML3FJSQ,Sender
2023-04-13 05:02:08,,,,ROYAL,700.,,,Z4K7WBGDTOSY5YZ27ELXXOB3TQTIVW6FP4C67RYUORH632Q2NK6Q,Receiver
2023-04-13 06:03:49,,,,MUFFIN,25.,,,DSVUFPA2G53RETN6C33TSDFLFYW2ZZ3QBV4AA5UUACCOCKXSW4XQ,Receiver
2023-04-13 06:40:23,,,,JUNK,15.,,,6J4PMAC55MLVMEZWETLJ4D3UWHU2VVKJC7W5DF6S6QM5H7PQMDUQ,Receiver
2023-04-13 06:40:46,,,,BANANA,191.,,,NBXIQDDFTWGBHBSILINKWBO2QHTPMAEV5XITIBZQEOS7HTEGLAKQ,Receiver
2023-04-13 06:44:09,,,,TIPS,125.,,,RWUVI5OXBHKK5X454HGMPZXZEUOFHZX2JZPC7FKGM6A6VXTXYJDA,Receiver
2023-04-13 07:41:03,,kb322,0.,,,,,RNVC3FRBKAUZFH5EXP2VTZ7K5SCF54XEAEQJHH4ESFA6FYALSSNQ,Asset Opt in/out
2023-04-13 07:47:21,,,,JUNK,15.,,,LSNOM254BSJE75FAM4DFWCKYDNW5G22LN6DCGAGXEJKBMTYCY5XQ,Receiver
2023-04-13 07:52:34,,,,BATU,15.,,,XMQEN3Z6UK66UCEUEWI6VDD7GWUUAL77KBVPR6YDK6YZDTA5QHEQ,Receiver
2023-04-13 08:00:19,,,,GN-BITE,333.,,,MZUKVURRE3YGJLJN2N4HLRDWKVHNTQVAXN6BI44OL25GDU6OTTQA,Receiver
2023-04-13 08:05:54,,,,Basic,55.,,,G3AALUNL7U5U5LJX6ZLFEBRFNZTII4KELSJTS7NG5CKTTSNDGLCA,Receiver
2023-04-13 08:13:,,,,JUNK,15.,,,PDUZDCSNNOOUI2VCYWGMNCZYSPJKA7J4NAJ75O75UZZRI5445GMQ,Receiver
2023-04-13 09:48:06,,,,kb322,1.,,,VODCJSTYE5QK4VFO42UNBTWTJ7XCU4AXQMR2SG2QAU5RSGKNX4TQ,Receiver
2023-04-13 10:26:06,,BSCTS,300.,,,ALGO,0.001,VXLYU232TOT7IT725A7AFH3H2GO2E3UJREEHZZ5AQPKLBX3KXXZA,Sender
2023-04-13 10:27:24,,Basic,54.,,,ALGO,0.001,WP5CMYHUB6LZDBL5QQTXEGX2MATN6FWTM3TMMEZ7DSCQUWXROQ6Q,Sender
2023-04-13 10:29:19,,MemO,100.,,,ALGO,0.001,5CJP73FCIV54HP2WZXCGWXLFSC2DIIESCGWJMX5ZQT44CW5XAAAQ,Sender
2023-04-13 10:34:45,,JUNK,100.,,,ALGO,0.001,NCG2INBPB5SD7OWVR7J5ZU7HHELI6FESMTUDMO77N5PPBDAZ67LA,Sender
2023-04-13 11:00:57,,,,JUNK,25.,,,KZN6BFSDPG7ZTZ42YEQHKXV27H4BYI6TI65Q5S3F3KEMDWFX26VA,Receiver
2023-04-13 11:12:44,,,,ELBX,1.,ALGO,0.005,oymjegrJziDoLK5hVlExBmcduKjeCcFbX6BlfAMkNr0=,5 txns. 
2023-04-13 11:15:05,,ALGO,7.,CRSD,94580.,ALGO,0.003,MG8wt5lGpBOZY6qg6YoXSYDy9fqqhVHjxBeypPTBRtw=,2 txns. Tinyman : Tinyman AMM v2 : Swap (Sell)
2023-04-13 11:16:12,,ALGO,9.25,DEFLY,501.936864,ALGO,0.003,ShL6RZa69WfPzeDg/nivEGcezrbqkm3iFfwYuE1Fg2Q=,2 txns. Tinyman : Tinyman AMM v2 : Swap (Sell)
2023-04-13 11:18:22,,ALGO,7.,SHSA,452.726028,ALGO,0.003,qhlPwjdzMZHlziKhKhVrdc5snk0BctduRFt9XbaYyTI=,2 txns. Tinyman : Tinyman AMM v2 : Swap (Sell)
2023-04-13 11:28:12,,,,,,,,Y2HR4KEGUT6M7EYCMCPGBMTIIQ234RLAQBCSYEWK7Y5CGWIORCZA,
2023-04-13 11:28:22,,,,,,,,KMH7E2JXIXZDWQLGCNZQCPDAXHRB3TMOGJE6JYOLMTSYT3CH4SMQ,
2023-04-13 11:28:37,,,,,,,,AR4B7NRECLLD5GKSCVA6SH5NTJSGECTV5JVI42AWXDHTJBNYJMIA,
2023-04-13 11:28:52,,,,,,,,XJJKD5TOYYYRV3IQTIZRAYTNMIVC2FOFVCNCZUUPC5VFQUELSV7A,
2023-04-13 11:30:03,,,,,,,,WXOFL75EWXCDRVFC3SOLJRZLDQIX3LUNEQ4FDCYFD5GQFMAYK5TQ,
2023-04-13 12:44:53,,,,JUNK,15.,,,T3K3YGP4AFVADP37E3IJ4VWJ3EP4VXLXYOVPJNDCIW3QVJ7OZSWA,Receiver
2023-04-13 12:51:19,,TIPS,250.,,,ALGO,0.001,UMLU2BX5EPO67QAVPL7NMDJP66GYWIFP54ISQRHV6ZAE4WQKFCHQ,Sender
2023-04-13 20:49:47,,BSCTS,100.,,,ALGO,0.001,UVRXTGTKTOD2EZIKTWL2T74DBZ26KW7XLHHTWQHCXNJJIF4VQ5SQ,Sender
2023-04-13 21:06:01,,,,ADDICTED,5.,,,KA6TLC466GUK4S2Z7IQLVHBV23TRZJCZBLASTOYFLP6WG3I3X6XQ,Receiver
2023-04-13 21:22:39,,,,JUNK,15.,,,UDJ3M63NRRFIRD5TS5ZVFAK3BR5Q2R5BBE2GYEBLXNYDFW2A6N5Q,Receiver
2023-04-13 21:24:45,,,,,,,,EG3LZRTZ6YVD4RYTSH2YWC7JZZQKXB255E3F7HKHNPFOFU6AERSQ,
2023-04-13 21:27:39,,,,MemO,8.,,,VO25JO6XILMHQZAZHQJ5SU7VNUGPCMOQ2GC2ULQXSYGA7T3YWPGQ,Receiver
2023-04-13 21:27:54,,,,MemO,9.,,,GCPDTEPAK3JSWYIAG74SLG6AABJKSQJDS55XN5HU52IPDAXUDILQ,Receiver
2023-04-13 21:28:35,,,,,,,,3U5HGW5N3GDSSDQULOJVGK3WGT3YXY7B4KHIRI7MSQVNSVE6MCLQ,
2023-04-13 21:34:57,,,,BATU,15.,,,S3CWPTVIRNVYNBYFH64EQR2DCZCQYNS5N7NEJPSHNCD557PVUNOQ,Receiver
2023-04-13 21:38:52,,,,AETHER,7.,,,ZM3RHPPAAO34FGS7RB7JVA5ENHT7MUCKD5LOQUHWIHHMMLHIWADQ,Receiver
2023-04-13 21:48:24,,,,,,,,PHNFBGRZ56YQSPCIQBVYEUNRFEPD23A2GX7KOXIXYE5PVKKXVHGA,
2023-04-13 21:48:24,,,,FRAT,112.,,,IDRGOOKJVCDQGMFLRLM7T6CTE7O2YJJ53CNL7IAMIGACKUFR5ZFQ,Receiver
2023-04-13 22:03:03,,,,CHI,5.,,,D3VE5H6J3JPGRTABJNLDYRJ4KQ3P7JEHDNL2KRBVYIOWR6VJE73A,Receiver
2023-04-13 23:13:05,,,,ADDICTED,32.,,,YRQWQKUINZAEGAE46D5FXAAIYSL44BCVNB4C3ODOHE3JICWEWD7A,Receiver
2023-04-14 00:03:32,,,,JUNK,25.,,,EZ35AMSLATVWV4U7HCTOGO56PVOOSREAZHUXOXYTFVDIGFM5AX3A,Receiver
2023-04-14 00:17:02,,,,FRAT,4500.,,,GIYBPPFHEFFUR474PM36QJZFWIGJRCIAZYEO4NKJ47OLCAZLDOKA,Receiver
2023-04-14 01:04:2,,,,RANT,2.,,,6QYDTHHH4AKSJVIXGQLFFKVCU25A4YETH5AZOUWEYJI7OFLW75IA,Receiver
2023-04-14 01:10:06,,2BBM37,0.,,,,,JVUXYKRQ4NHLBV2GJW2GUZSQ2H5MBRUUHF3W6ZLA3X4YOWAVJSLA,Asset Opt in/out
2023-04-14 01:17:49,,FRAT,5000.,,,ALGO,0.001,G4XNI6UUFHYXDGWDWNSWS7IRTSP3A2P3IROOFINP6MGZ6NG5PQ7A,Sender
2023-04-14 01:21:43,,,,JUNK,10.,,,RW5UWGNPP7IT65UM34EICZVFMQ3ZIUTHPVVQ3GW7ZAHLCUAYNG5Q,Receiver
2023-04-14 01:24:28,,,,2BBM37,1.,,,Z3OYJCKNZKAGLOAUBDLZDV6H3SVHXUUFMH7AN5IT255SPQPNNBWQ,Receiver
2023-04-14 01:37:04,,FRAT,4000.,,,ALGO,0.001,QT26CPPBYJ36AUMKKGWVD526UGN6RBB366KMLP3GVOLM2F54447A,Sender
2023-04-14 03:01:02,,,,GRUB,8.,,,COFFDEASOW5RVSRQZTBJA7WLUTWRWVSV5W5HQFTH3OELZFHG27XQ,Receiver
2023-04-14 05:02:07,,,,ROYAL,700.,,,WCN67XKZQYYCSYUOYI2EYD3XDYCJZYKDSLPP3QFPI56ZAQY7ELPA,Receiver
2023-04-14 07:30:33,,,,YARN,55.,,,LGCSASEPRHIQFZ2CIP2B4SZVOASLYDZT7KD2YN7ZF6CT4V4BQ3CA,Receiver
2023-04-14 09:00:18,,,,COOKIE,20.,,,RPJQXUDCUXCXXRJOEDSYEHHNHG65J4LSIB6BXWWEQRFRQZLD3BTA,Receiver
2023-04-14 10:24:52,,,,JUNK,5.,,,SH2OIPS3Y234EX2B37UVS262QHJ2GFCLZKDKCE35S2RSZZGA55EA,Receiver
2023-04-14 10:35:34,,,,MIMI,23.,,,ZMWVI7E2UFBRCMSRMWXH2TAYXB2AM7U637EMBICJUOVMZJQ62VGA,Receiver
2023-04-14 10:50:56,,,,ALGO,330.174457,,,XE4BL6CI32OCLHIICOJUJVNIP5KTESIE2ZGLSQM3GHUFNYGWMTKQ,Receiver
2023-04-14 10:55:53,,ALGO,0.001,,,ALGO,0.005,X0nwGPlx7lHG42M8Ik6O8t+hQKo010h03Los4aOqwRM=,6 txns. 
2023-04-14 10:55:53,,ALGO,1.25,LBD1481,1.,,,Combo 2 X0nwGPlx7lHG42M8Ik6O8t+hQKo010h03Los4aOqwRM=,6 txns. 
2023-04-14 10:55:53,,ALGO,23.25,,,,,Combo 3 X0nwGPlx7lHG42M8Ik6O8t+hQKo010h03Los4aOqwRM=,6 txns. 
2023-04-14 10:55:53,,ALGO,0.5,,,,,Combo 4 X0nwGPlx7lHG42M8Ik6O8t+hQKo010h03Los4aOqwRM=,6 txns. 
2023-04-14 10:56:34,,ALGO,0.001,AR1408,1.,ALGO,0.004,NA96DAFZLB1hgNwZUbOYUyA6rexXig0QfKblsN0x1Lg=,5 txns. 
2023-04-14 10:56:34,,ALGO,49.5,,,,,Combo 2 NA96DAFZLB1hgNwZUbOYUyA6rexXig0QfKblsN0x1Lg=,5 txns. 
2023-04-14 10:56:34,,ALGO,0.5,,,,,Combo 3 NA96DAFZLB1hgNwZUbOYUyA6rexXig0QfKblsN0x1Lg=,5 txns. 
2023-04-14 10:57:56,,ALGO,0.001,,,ALGO,0.005,llQB1e8szC3GByER61usgCQmmgPRr1c04BXM2HXxNaM=,6 txns. 
2023-04-14 10:57:56,,ALGO,0.11,BBT418,1.,,,Combo 2 llQB1e8szC3GByER61usgCQmmgPRr1c04BXM2HXxNaM=,6 txns. 
2023-04-14 10:57:56,,ALGO,10.505,,,,,Combo 3 llQB1e8szC3GByER61usgCQmmgPRr1c04BXM2HXxNaM=,6 txns. 
2023-04-14 10:57:56,,ALGO,0.385,,,,,Combo 4 llQB1e8szC3GByER61usgCQmmgPRr1c04BXM2HXxNaM=,6 txns. 
2023-04-14 10:59:22,,ALGO,0.001,,,ALGO,0.005,NRQ0tutm5odj8kEFoto002aiHXQEISu4i4qZaeIIIZc=,6 txns. 
2023-04-14 10:59:22,,ALGO,0.75,BBT249,1.,,,Combo 2 NRQ0tutm5odj8kEFoto002aiHXQEISu4i4qZaeIIIZc=,6 txns. 
2023-04-14 10:59:22,,ALGO,13.725,,,,,Combo 3 NRQ0tutm5odj8kEFoto002aiHXQEISu4i4qZaeIIIZc=,6 txns. 
2023-04-14 10:59:22,,ALGO,0.525,,,,,Combo 4 NRQ0tutm5odj8kEFoto002aiHXQEISu4i4qZaeIIIZc=,6 txns. 
2023-04-14 11:01:51,,ALGO,0.45,BBT338,1.,ALGO,0.004,HADJcqSwfio71wSJUpUvcqkojDv+OAj+soNMdPMLK10=,5 txns. 
2023-04-14 11:01:51,,ALGO,16.65,,,,,Combo 2 HADJcqSwfio71wSJUpUvcqkojDv+OAj+soNMdPMLK10=,5 txns. 
2023-04-14 11:01:51,,ALGO,0.9,,,,,Combo 3 HADJcqSwfio71wSJUpUvcqkojDv+OAj+soNMdPMLK10=,5 txns. 
2023-04-14 11:02:29,,ALGO,0.5,BBT1406,1.,ALGO,0.004,OWM6YvNivqCAwaKjYpDgceuVtf0JEFzk2LNRd236XEA=,5 txns. 
2023-04-14 11:02:29,,ALGO,18.5,,,,,Combo 2 OWM6YvNivqCAwaKjYpDgceuVtf0JEFzk2LNRd236XEA=,5 txns. 
2023-04-14 11:02:29,,ALGO,1.,,,,,Combo 3 OWM6YvNivqCAwaKjYpDgceuVtf0JEFzk2LNRd236XEA=,5 txns. 
2023-04-14 11:03:36,,ALGO,0.47475,CONE1458,1.,ALGO,0.004,N74diaCBOvxIkh45uemeDeIdXt0vIvqnixTqzNAB2z0=,5 txns. 
2023-04-14 11:03:36,,ALGO,17.56575,,,,,Combo 2 N74diaCBOvxIkh45uemeDeIdXt0vIvqnixTqzNAB2z0=,5 txns. 
2023-04-14 11:03:36,,ALGO,0.9495,,,,,Combo 3 N74diaCBOvxIkh45uemeDeIdXt0vIvqnixTqzNAB2z0=,5 txns. 
2023-04-14 11:03:51,,ALGO,0.47475,CONE23,1.,ALGO,0.004,NvFeM2N2vuYK+9uk9aol1AmokWOGyfpL6oF/0uzLoIg=,5 txns. 
2023-04-14 11:03:51,,ALGO,17.56575,,,,,Combo 2 NvFeM2N2vuYK+9uk9aol1AmokWOGyfpL6oF/0uzLoIg=,5 txns. 
2023-04-14 11:03:51,,ALGO,0.9495,,,,,Combo 3 NvFeM2N2vuYK+9uk9aol1AmokWOGyfpL6oF/0uzLoIg=,5 txns. 
2023-04-14 11:07:,,ALGO,0.01,BB1639,1.,ALGO,0.004,6MiryUYcz7Y9b96C/Joju1sqpXENEYB5pPR30Da4R68=,5 txns. 
2023-04-14 11:07:,,ALGO,38.59,,,,,Combo 2 6MiryUYcz7Y9b96C/Joju1sqpXENEYB5pPR30Da4R68=,5 txns. 
2023-04-14 11:07:,,ALGO,1.4,,,,,Combo 3 6MiryUYcz7Y9b96C/Joju1sqpXENEYB5pPR30Da4R68=,5 txns. 
2023-04-14 14:07:37,,,,NUGZ,130.,,,TINABE4SOPBNREDQCFMQHILFGLQE5YPEAHI2R5LKWDDEJUFNVKNQ,Receiver
2023-04-14 14:13:04,,,,JUNK,2.,,,F4UC4GP2Y57DQ6KT2Q7DPZZARSTDEZCRCEYJB27LTT3B7UNCQ5TA,Receiver
2023-04-14 14:59:17,,ALGO,0.001,,,ALGO,0.005,cMNEN19HnOIYH2JVUEy3+QRTMCEd/QOY7r4ZgeBPv+8=,6 txns. 
2023-04-14 14:59:17,,ALGO,1.1,LBD0784,1.,,,Combo 2 cMNEN19HnOIYH2JVUEy3+QRTMCEd/QOY7r4ZgeBPv+8=,6 txns. 
