time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description
2024-04-21 10:04:39,,,,ALGO,10.,,,A5PD3M6LRQXOEQS3WELDA5USPP3ULEU5L23BFIDDVIDKYG7UWSGQ,Receiver
2024-04-21 10:08:44,,,,ALGO,1.108,,,G-Sz16S - KKYYLVIYQ623KXH3T425YE4XDE2NCCYZKDYFXIFNBCQUEPPSZSQQ,1 txns.  
2024-04-21 10:13:4,,ALGO,1.,,,ALGO,0.001,G-J0ntJ - ZZFZLGL7VYBWRQLPTPVXDATD6BC462TZGFVB4JDEMJFC44EFA65A,3 txns.  
2024-04-21 10:13:4,,,,,,ALGO,0.007,G-J0ntJ - MVTPXGE7JAN3MTIQPRUO2PEUVXHUOSAVRXKV4AXQVP5WC4DASTZQ,3 txns.  
2024-04-21 10:13:4,,,,NFD,1.,,,in1 InnerTxn - MVTPX,3 txns.  
2024-04-21 10:14:09,,ALGO,0.0185,,,ALGO,0.001,G-TR+Xg - AHSXQCVHUOPYKEAQLOV6RNDJX43COZHWFWM2JMXKHO7BF3ABKVPQ,3 txns. NFDomains : appDB match : Registry 
2024-04-21 10:14:09,,,,,,ALGO,0.001,G-TR+Xg - SALR4PRR4T2QSLAXNS6ZIY6E3CKMQIWEZGQDDASSRLA6GXHR2XKA,3 txns. NFDomains : appDB match : Registry 
2024-04-21 10:14:09,,,,,,ALGO,0.003,G-TR+Xg - S7I26RZPEKPPAXTD5UEDPH4R56M4D6C3ST4DHHLYO5BIZEGJFWXQ,3 txns. NFDomains : appDB match : Registry 
2024-04-21 10:15:33,,ALGO,1.,,,ALGO,0.001,G-qcLeR - KHF5J524LDGT4RCGZ57KMQK3PU6YXLLOG6O22VGYFQPMGD5QLNIQ,3 txns.  
2024-04-21 10:15:33,,,,,,ALGO,0.007,G-qcLeR - QTFTQ5PVZJEQSHHT56UYOZJRMYV3CMDHLG2GCX3IHD5K76UXJKYQ,3 txns.  
2024-04-21 10:15:33,,,,NFD,1.,,,in1 InnerTxn - QTFTQ,3 txns.  
2024-04-21 10:16:1,,ALGO,1.,,,ALGO,0.001,G-/+6jp - MKMXSKLGEUXHSM5NRUHGUGEY5GGV6NIH2KFJLEUPIJDME6BURYFQ,3 txns.  
2024-04-21 10:16:1,,,,,,ALGO,0.007,G-/+6jp - LJXNSEOKSUXRODFWG4ZRYDVUJHAEDTS64VOACDH2U5OS3ZOQXSHA,3 txns.  
2024-04-21 10:16:1,,,,NFD,1.,,,in1 InnerTxn - LJXNS,3 txns.  
2024-04-21 10:16:33,,ALGO,0.0032,,,ALGO,0.001,G-pRZEx - 5L62TS6WKJAQUKDP5ES2RQWZTDS3GAB27XUMT5ZUTSAL27IT6F2Q,3 txns. NFDomains : appDB match : Registry 
2024-04-21 10:16:33,,,,,,ALGO,0.001,G-pRZEx - LFKOTKJNIHCTSTTKV56L2KDORMHLHWTVE6MBYMHYTPWVHMPQEZ4Q,3 txns. NFDomains : appDB match : Registry 
2024-04-21 10:16:33,,,,,,ALGO,0.003,G-pRZEx - F2BM2OWDZB6RFSTZZGZBFL3EDUFBZQYR3DYRTSZZRPJ56Q6ESC6A,3 txns. NFDomains : appDB match : Registry 
2024-04-21 10:17:51,,ALGO,0.0032,,,ALGO,0.001,G-4pSuW - HJJVVADUHBNBAWNKJMTMQ3A4GQZ44KVDPXT2SXY3ZVLZC4466LLA,3 txns. NFDomains : appDB match : Registry 
2024-04-21 10:17:51,,,,,,ALGO,0.001,G-4pSuW - FMUHCDDKRF7QKFYVMTK66JRLJUQM55MI7KBZDQSZPC57LNDIB72Q,3 txns. NFDomains : appDB match : Registry 
2024-04-21 10:17:51,,,,,,ALGO,0.003,G-4pSuW - VSGGYBL2DQPM3OZ2FQZAL3WJ63F5KCNRC7I5VNZ2TQIQQFPEVXQA,3 txns. NFDomains : appDB match : Registry 
2024-04-21 10:22:07,,3DTREE01,0.,,,,,FKZLZ4G7C7GD6JYEBMEWPMECKOCF4B6SJPVQJTXCWSBABTOOX7CQ,Asset Opt in/out
2024-04-21 10:22:15,,,,3DTREE01,1.,,,RDIDUWE23GHICDUWMFYHVMAVKSW7G4SQFZUSNTAUHBMLJND4VICA,Receiver
2024-04-21 10:32:12,,,,,,ALGO,0.002,G-kJyP/ - 6S4XL2GLOFK24FB43NAJQ5PDNOD6EHO6ALVRSKF4F3CPP4ECP65Q,2 txns.  
2024-04-21 10:32:12,,,,JUICER,1.,,,in1 InnerTxn - 6S4XL,2 txns.  
2024-04-21 10:32:29,,,,,,ALGO,0.002,G-TsA7t - OIEBPDHISY6F6DFHMRXAUIXW7ESKEFIGHM7KMI5RRW2WRZ2B22KA,2 txns.  
2024-04-21 10:32:29,,,,NIKO,9.999848,,,in1 InnerTxn - OIEBP,2 txns.  
2024-04-21 10:32:46,,,,,,ALGO,0.002,G-cav2k - ZPYMVYDDQ6GRLR4LBIXVT7JXHT5YUCJAGD2IITNZZJSTCEFJBUFQ,2 txns.  
2024-04-21 10:32:46,,,,WW-Q1-23,1.,,,in1 InnerTxn - ZPYMV,2 txns.  
2024-04-21 10:32:58,,,,,,ALGO,0.002,G-S5LRl - PIM3Q2JV2EXT4REYG6GUN77ROVCYGTW2XD6U4YVH7XLDAEIZYJRQ,2 txns.  
2024-04-21 10:32:58,,,,NK 0405,1.,,,in1 InnerTxn - PIM3Q,2 txns.  
2024-04-21 10:33:18,,,,,,ALGO,0.002,G-skFik - SXVG446VCSELPHZI3C6MGDLRNYJHBCMQZL4T6T75NN4XC5XYYSQA,2 txns.  
2024-04-21 10:33:18,,,,HASH,23.,,,in1 InnerTxn - SXVG4,2 txns.  
2024-04-21 10:33:33,,,,,,ALGO,0.002,G-3kXyJ - 6UDVMJU7IMF42P7BP2H7WWYKHBWAJHCUXNKUWMZK5PWMMSYKN3MA,2 txns.  
2024-04-21 10:33:33,,,,BATH3219,1.,,,in1 InnerTxn - 6UDVM,2 txns.  
2024-04-21 10:33:44,,,,,,ALGO,0.002,G-s9uTN - 2BXBNQITOBZOFP337YMKMVVGLZAHS3SIT4XYEDMKDFNGYUTUGKQA,2 txns.  
2024-04-21 10:33:44,,,,BLOC9554,1.,,,in1 InnerTxn - 2BXBN,2 txns.  
2024-04-21 10:33:58,,,,,,ALGO,0.002,G-EShjs - ICORTGQJJK74QWP6OHINPNMTXWOI2X6MQG3H7JMETECQXNLQUQ5Q,2 txns.  
2024-04-21 10:33:58,,,,BLOC7295,1.,,,in1 InnerTxn - ICORT,2 txns.  
2024-04-21 10:34:13,,,,,,ALGO,0.002,G-1e1IR - XZ7QPSHZDWAFUJFWLXR63PPHS6ZXFI6LUAB4N5TKLZJ4KBJGLRMA,2 txns.  
2024-04-21 10:34:13,,,,BLOC6122,1.,,,in1 InnerTxn - XZ7QP,2 txns.  
2024-04-21 10:34:27,,,,,,ALGO,0.002,G-L/cxt - TNFSGXJ7OPKLP2QQFTNZ73LNAY4XWRNSU7OHKAGKE3IICWIA7FFA,2 txns.  
2024-04-21 10:34:27,,,,gal 11,1.,,,in1 InnerTxn - TNFSG,2 txns.  
2024-04-21 10:34:47,,,,,,ALGO,0.002,G-Q3+lV - 5LMVUS3LXWKJ3MLWHI5QIRXFYGGA6K53BH4Q53A576MD5BT4FWGQ,2 txns.  
2024-04-21 10:34:47,,,,FLIPALGO,1.,,,in1 InnerTxn - 5LMVU,2 txns.  
2024-04-21 10:35:02,,,,,,ALGO,0.002,G-orjEF - AXUIXYXAVQRHC6UIPPDLOSIXZDCB3SKSCXJG2UAAWZ6OQZBUVFEA,2 txns.  
2024-04-21 10:35:02,,,,BBS0008,1.,,,in1 InnerTxn - AXUIX,2 txns.  
2024-04-21 10:35:16,,,,,,ALGO,0.002,G-sAPQV - MMQPXDGDVEEG2HYRV2IIPRFQBKEZXUWZELJK2TVWPSFXGSWP5OJA,2 txns.  
2024-04-21 10:35:16,,,,SVTC006C,20.,,,in1 InnerTxn - MMQPX,2 txns.  
2024-04-21 10:35:3,,,,,,ALGO,0.002,G-pqeCf - 45HWFNUWDXKCQX3QIBAGZZHHTAV7SFN7WKGTR5QIWUO3B5X42TWA,2 txns.  
2024-04-21 10:35:3,,,,AI-RR,1.,,,in1 InnerTxn - 45HWF,2 txns.  
2024-04-21 10:35:45,,,,,,ALGO,0.002,G-oIvmi - LNCMA7YISSORQELIS4EYJ4HA3SWDK7MBDXZTWU6VJDPT5MMJBDXQ,2 txns.  
2024-04-21 10:35:45,,,,AI-KTP,1.,,,in1 InnerTxn - LNCMA,2 txns.  
2024-04-21 10:36:02,,,,,,ALGO,0.002,G-cB5aE - EL6SEKSILH24RR55ORVWLDTZ2RRZU3CSPMS3ZMYLAFRQYPCN5AYA,2 txns.  
2024-04-21 10:36:02,,,,AIART021,1.,,,in1 InnerTxn - EL6SE,2 txns.  
2024-04-21 10:36:19,,,,,,ALGO,0.002,G-4s6SH - I4TMOWBQ7Y2ENVTFFNTZ2ZS7WGEKUYOQ25NZ6LNAGBML7WHWKSVQ,2 txns.  
2024-04-21 10:36:19,,,,DEV-266,1.,,,in1 InnerTxn - I4TMO,2 txns.  
2024-04-21 10:36:4,,,,,,ALGO,0.002,G-wGkIr - ZIMBZUV33XYJ2SELNPPMMTI377QX4VCVWXE5BEBUH7SAMGH5SEAA,2 txns.  
2024-04-21 10:36:4,,,,PORTAL#3,1.,,,in1 InnerTxn - ZIMBZ,2 txns.  
2024-04-21 10:37:,,,,,,ALGO,0.002,G-y2aKN - VX5EZASWN6WZEF7EXPGXE567YYC5GSZUD4VHVJ43B6MPCBZMKTNA,2 txns.  
2024-04-21 10:37:,,,,TREAT,21.,,,in1 InnerTxn - VX5EZ,2 txns.  
2024-04-21 10:37:17,,,,,,ALGO,0.002,G-tht8+ - VN2UMN62KRVPUUQHTQ2PIGDNEDGYSWUVFUFUVEGITDFMVYVYKMIQ,2 txns.  
2024-04-21 10:37:17,,,,CHRS5,1.,,,in1 InnerTxn - VN2UM,2 txns.  
2024-04-21 10:37:37,,,,,,ALGO,0.002,G-X/ETo - AFRNLC6RYXZCD3MRHNNDXMACXIN6FWVG3Z75L7JWC2XALAIMGAAA,2 txns.  
2024-04-21 10:37:37,,,,AKITAnft,1.,,,in1 InnerTxn - AFRNL,2 txns.  
2024-04-21 10:40:39,,TMPOOL2,0.,,,,,NSIMQKJ6JJ22DEDEI6RYQ6HJSMFKTNEB2RQNHYSQYUTBD7EFW3LQ,Asset Opt in/out
2024-04-21 10:40:47,,,,TMPOOL2,124.240279,,,IWWWZNER2SOXSEGIV7SRDVMFQEEZ7AZLOMFVFFVLKKSW366WIRVA,Receiver
2024-04-21 10:41:1,,TMPOOL2,0.,,,,,2WSKGLAELPTZTI5XACVJAC3FL5DLQA7BQ5OX66CGED6F2NZTEGKA,Asset Opt in/out
2024-04-21 10:41:27,,,,TMPOOL2,0.120773,,,6DH6UYX4SGWJ4HN243FBCU6JIMUPUQ3NUSYIHRXDOJKW2VTL26YQ,Receiver
2024-04-21 10:42:12,,TMPOOL2,0.,,,,,GZTXAUH3ZM2WQ2W5SEUPS5Z26XZZNPHRRTBSM3G5TFGA5GUCXEKA,Asset Opt in/out
2024-04-21 10:42:21,,,,TMPOOL2,2.836921,,,3PIYMTSL4INSIFKPT3WDTFCP5AWV7CLSK67X22IBINNY7FGEM5GA,Receiver
2024-04-21 10:42:46,,TMPOOL2,0.,,,,,6RHGOFPGAPDFRLQSMX2QE5JLU22CYN7ZYEDMWNTBCOWHH5QD3JSA,Asset Opt in/out
2024-04-21 10:43:,,,,TMPOOL2,0.221194,,,NASPUKE6IHE7S6DWHLDRNKKUJ3ORFZZBGR3KHW5Q5AO62C5D7SRQ,Receiver
2024-04-21 10:43:37,,TMPOOL2,0.,,,,,JDALLC5SHWVX3RL7OEKKD6L5FI37KCSFO76GDCORKB4JH32QEQIA,Asset Opt in/out
2024-04-21 10:43:51,,,,TMPOOL2,0.471046,,,7QYMR75UFE4TF5DC5CIXTSEFYZN2XRCS3NZESNL5RJAEUGNDZRCQ,Receiver
2024-04-21 10:44:14,,TMPOOL2,0.,,,,,VNDJ3VBPE73AABXT3PKMXVFNTL3GCXERSYEWSIJBDDKL2PBURYZQ,Asset Opt in/out
2024-04-21 10:44:33,,,,TMPOOL2,1.210483,,,VS6QMSDH2BRMV757Q2E4PU3IDOXUBFZNIQWZSAWZ7JDZBLU7DXUQ,Receiver
2024-04-21 10:44:53,,TMPOOL2,0.,,,,,6VL2UMWQ7M2Y7INNL6BBHUWJ2I7F7VNO47QLZJKXPQTVYNATWUIA,Asset Opt in/out
2024-04-21 10:45:13,,,,TMPOOL2,1.135671,,,6WXGTTYTNVYU7K3ZQD2IOGPT2ETSQ27ZQVH3R4TYTVVR4VV3DC3Q,Receiver
2024-04-21 10:46:13,,TMPOOL2,0.,,,,,KXQZTGD3UG3KLSC4J5S6EEUIKOHZNKWSUPKRZEZVLR3P2FKBBGVA,Asset Opt in/out
2024-04-21 10:46:24,,,,TMPOOL2,1.790127,,,A56WU3QBF3BED4IRZAHQPCUOYMJIOYQCTTI47EZVAZ3UW5JZPVAQ,Receiver
2024-04-21 10:46:44,,TMPOOL2,0.,,,,,RDYOBGF5W42FYZS3RLB7F5PCYISONMUXTNQTBTQZIZZ6VIF3D5ZQ,Asset Opt in/out
2024-04-21 10:46:55,,TMPOOL2,0.,,,,,AAFKOWK777LA3VIPIHB75L4OEYVD6WMZ2U732VOMRRQ3QKNC4WBA,Asset Opt in/out
2024-04-21 10:47:04,,,,TMPOOL2,0.617478,,,UEPEWSC2622QFAFWKARHC6BXWWDDODP7ZSAPPTNF5YY2X2Q6FSJQ,Receiver
2024-04-21 10:47:18,,,,TMPOOL2,11.957621,,,NOLBKGITZFYDNY6JO6NAZ4G3GBACDPYFAZEO3P3NCFKJMXHCSCBQ,Receiver
2024-04-21 10:49:09,,,,ALGO,57.285221,,,53BJBSLZXQASB6MNVZOYOAKLUB53KTHPLHRNC3KEMOEKFYXLYWFA,Receiver
2024-04-21 11:05:28,,ALGO,5.,,,ALGO,0.001,3U5NTSCUWBXRW7VCSJA3RE2G273RHUP7N4DGGYROT2ENOAK6PJBA,Sender
2024-04-21 11:06:11,,MCAU,0.,,,,,LZCWZVBLTTUS3ME23ITZECFTAATNVOZYUSKGF7KS3UJYVQMKIEAA,Asset Opt in/out
2024-04-21 11:29:09,,,,TMPOOL2,1.238196,,,JQXEV3CIZTTZDCIIIK4T53UQD5C23NRTSELXO7LXWWV3ZMEGTRXA,Receiver
2024-04-21 11:51:06,,,,NIKO,5155.380167,,,UJJJ6KBSCU2GDCGZ6VQVMT73647HNSV77UKOAUMH2B74JXOEHPTA,Receiver
2024-04-21 12:51:32,,VEST,0.,,,,,D3EYZOONUDCUB7RAJ55PS4DUGIM3YAZSIHI2WZXHKGTIIX5XGKYQ,Asset Opt in/out
2024-04-21 12:51:41,,gALGO,0.,,,,,TIKFWHXHNRM7YNPCKFQ2VXSQ4NGLNMFTTYVDSQ7MIGFJDPIXCFMQ,Asset Opt in/out
2024-04-21 13:48:4,,,,VEST,0.298502,,,BKJ3W2OYKFDL6SO4JBHIC6MLYTDKMHJDNA2KKNM4LSYARJNATT3Q,Receiver
2024-04-21 13:48:46,,,,gALGO,0.01573,,,KJGE5VOIF4WOJ4VGKGWEDJTILODH2T23VGPGA32AGSNF6JJW2JWA,Receiver
2024-04-21 13:48:51,,,,TMPOOL2,0.127729,,,3FAIJYP6QXINZ3CL3VZF7RAYEUI3HBDMSEZ3OHGBFY4I62OOIHHQ,Receiver
2024-04-21 13:51:54,,ALGO,2.,,,ALGO,0.001,UN4LUKKKHOUKTRDH3PYTR3XF7F6FLHCDFPUEPSFOUTQ6XVSXHEHQ,Sender
2024-04-21 13:55:34,,NIKO,5165.380015,,,ALGO,0.001,G-GBT2t - AOVXWISZYDB5HVKNDPPEZKCSH7EHLMVF45EGHANXOJZ2ORR2OABQ,2 txns. Tinyman : Tinyman AMM v2 : Add Liquidity 
2024-04-21 13:55:34,,,,,,ALGO,0.003,G-GBT2t - SATUPHKAADIPIQC5ZIEKJUD3JMHZVRQYSUXBWEEQNMYPG32O7TOA,2 txns. Tinyman : Tinyman AMM v2 : Add Liquidity 
2024-04-21 13:55:34,,,,TMPOOL2,139.434761,,,in1 InnerTxn - SATUP,2 txns. Tinyman : Tinyman AMM v2 : Add Liquidity 
2024-04-21 14:57:01,,,,gALGO,0.013625,,,COB7CZSU2WI6XUW6LC36MCVKDK3DPUPIGZK7L6O76RKYJQQHIPGA,Receiver
2024-04-21 14:57:06,,,,TMPOOL2,0.036482,,,MVKMJUBXHZES62WP6LEYBTIWGL5KX2IFQIYWOR2OUNANSU7TJP2Q,Receiver
2024-04-21 14:57:12,,,,TMPOOL2,13.548828,,,HHVEDKJG7CZGR56Q33FPBQ3NJ2VQWAQNGYSFZ6QSBIIDUEF4ITFA,Receiver
2024-04-21 14:57:18,,,,TMPOOL2,0.336028,,,5RDYX232D5PW6K53FUPY4SUAI2ONGM7LKNHGJL3ZZBAWG3NPOHRQ,Receiver
2024-04-21 14:57:23,,,,TMPOOL2,0.277324,,,5MI3R2JTCGOYLRR6TACOROQL5BV3U2C7OTQZHAS3T27QYE5MFXDQ,Receiver
2024-04-21 14:57:29,,,,TMPOOL2,0.006665,,,UF2TT5T3JDUWKJENU3WFVRSBIVUB5TSYLZ2YRHXOQVSHO2ZQ3RBQ,Receiver
2024-04-21 14:57:35,,,,TMPOOL2,0.030683,,,FK7ZPK6TFM25QVVSACIUVWHA6BX5WKKILARCWKDMMXXFILSZH7RA,Receiver
2024-04-21 14:57:4,,,,TMPOOL2,0.417362,,,IGYUVXKSGZWDMKM6EESNDZMNHKXUG4WXTWCWCFPVNWWG7G64OKMA,Receiver
2024-04-21 14:57:46,,,,TMPOOL2,0.438911,,,GFSOSUOIM4PF5C3O6W6ILJRFTZGMTLMLVLYIJNPYEA22EUCGJ3RQ,Receiver
2024-04-21 15:12:26,,,,TMPOOL2,0.438666,,,DRJG73S7REBLA4UQ24BUISFBNO5SGHRZWFJP25TUHAUW5LTU25SQ,Receiver
2024-04-21 15:13:35,,,,TMPOOL2,0.043753,,,TN6U4DZNG6T43QWCJLEKDODYAEUD7FXRWKFJHWXKJUDDLQCN7QTA,Receiver
2024-04-21 15:14:15,,RWA,0.,,,,,FWJFKNVG7ROPMKODJBTT6VAJIGXZK4KCQQRBNF3UYS46XT4Z44AA,Asset Opt in/out
2024-04-21 15:15:2,,,,RWA,4.968205,,,W2PXDH32DYGKNKSSFTTP4N2BSAU3443J4R4TM3KH5EWHRKRGNGZA,Receiver
2024-04-21 15:19:04,,REA,0.,,,,,7CG3MF4LJ7NKZVIOKL2AFX5BZ7L7TZ4KGMMGDBS7ZQSXMU5MPATA,Asset Opt in/out
2024-04-21 15:19:09,,,,REA,0.2413,,,FNW6HISMFR2644GQZASLG6IPCXFWZXFKGSBDMWOKQ5TAA3JK62GQ,Receiver
2024-04-21 15:30:04,,,,TMPOOL2,0.020694,,,H4O7XKIIV5MMPRYKRHWCF6ILYQAXB3UOCMUGZJDS5MQ7RSBSGDXA,Receiver
2024-04-21 16:00:57,,PEPE,0.,,,,,O5QH2Y46XUA4V7TI44UEOKB2WPGVGVLXYNMTYSOERV7SKW3GPZPQ,Asset Opt in/out
2024-04-21 16:01:15,,OTSDGFKD,0.,,,,,CYB6PBIAV23PO4XY5VLPRITLUDWP2HHHTEQKSOS4XO54Y75GRZ3A,Asset Opt in/out
2024-04-21 16:01:58,,USDC,0.,,,,,PJZUASSHWOVAFG2KQ3ZRWGX3SOC2PD7TWK2VCBKXHA7VVNNDMVXQ,Asset Opt in/out
2024-04-21 16:02:03,,,,gALGO,0.004321,,,AMMEVEWM7NJ7YINK4NU2RMYC3OGB75IIRFHZMQAI325EW7NZWJHA,Receiver
2024-04-21 16:02:06,,AKTA,0.,,,,,HHMIW7I6V34JUEW7EL5F37OUQVULU42BYZYZTVAL3QC57YKS3R7A,Asset Opt in/out
2024-04-21 16:02:15,,WAVAX,0.,,,,,JE3LXYIE6CHTAHWJZ4YP5JDX7DQCFT5H67MCU6TMNI6JE5QMVZDQ,Asset Opt in/out
2024-04-21 16:02:15,,,,TMPOOL2,0.019464,,,AE4SMVKML5IN5YWAYJM2JMYBEBGOA6YPZVXPSWEKT7KS3S3364AA,Receiver
2024-04-21 16:02:21,,,,PEPE,131.3393,,,FFGMJNAXMZS7DYOFPVV27NCHBLANBO7MAX3LCEQ3OMK7GBFB5DYQ,Receiver
2024-04-21 16:02:26,,,,TMPOOL2,0.020704,,,BOOV6HYPZORBUOU7OGIZD3OD6W5G4G65OPEHFJUA6OXTA76FLCSQ,Receiver
2024-04-21 16:02:29,,ORA,0.,,,,,25ZT53LEBJ6N3SFSS3DSN2WYTKH4IZT2ACAHEBFB22XCW3QJO4IQ,Asset Opt in/out
2024-04-21 16:02:32,,,,TMPOOL2,0.001652,,,NGJPZSI7HREUPOLHJYPVC5IQGPS7KIWUHMAIW3CUXFQO7D7FBEVQ,Receiver
2024-04-21 16:02:38,,,,TMPOOL2,0.00377,,,K7FVTALV4XWCIBTCG57N4AGSNDPPO7VNGSTET4KNDFYIX6UYEXXQ,Receiver
2024-04-21 16:02:44,,,,TMPOOL2,0.017133,,,RHO2QT2P7XS72KXMIHP35SDLFWXHNY4NNN2AM3LC5ZT24LP5ZEXQ,Receiver
2024-04-21 16:02:5,,,,TMPOOL2,0.055047,,,TSJV75UY2HSOLDZ76N25CI3DIRN6C4GVDHZVIJKRBOUHFAIHE3MQ,Receiver
2024-04-21 16:02:55,,,,ORA,0.00089862,,,VG743SO6YAGSOKUMOOJYTVJFFNSUKMGXNTL7KQPAB2SWGPIAFVSA,Receiver
2024-04-21 16:02:55,,,,TMPOOL2,0.444435,,,UKVJB4C6TDBWKSUVZMMFQFBVZPC75WTYW2IIT3KAOK7ME3SWDZAQ,Receiver
2024-04-21 16:03:1,,,,VEST,4.327023,,,ZBSYF23FIG4VOAVAQ7LB77OWEQUI5AVE56SDX26VRRZKOKNX4GAA,Receiver
2024-04-21 16:03:24,,,,AKTA,2.365632,,,NFF7FN3QTIHRVNTUPGKW6RGB5VDF4WOIJZ7MAY3I3N6X4YB2AQKA,Receiver
2024-04-21 16:03:3,,,,OTSDGFKD,7.8189,,,7I5JAHODVSPW6INF5X62V4HUQVJWBLY3SVO4UVJ5H4OHUE4O77OA,Receiver
2024-04-21 16:03:36,,,,RWA,1.261898,,,FLGSNGG7NOXVF436MXD2N4ORX7BYF32JLFMFDHARQC56HFLW4Z4Q,Receiver
2024-04-21 16:03:44,,COOP,0.,,,,,OHERVMV3O5JKVM4YRPMP2UXFD27Y6CBTEAVAMOPXQGVWRKJFO4ZA,Asset Opt in/out
2024-04-21 16:03:47,,SEALS,0.,,,,,EKDB2FPHHPT3WE7USD3VLNZGNTWS6KNPGHLGBBUYD4M45B24IQ3A,Asset Opt in/out
2024-04-21 16:04:16,,,,COOP,0.133453,,,ZI2MH3OKWWTD6UOZT2HP2HS27NN5BX2U2KU66IJQGMJ5RZ277VWA,Receiver
2024-04-21 16:04:3,,,,SEALS,26199.8198,,,5COGFQMAQY32O74DJHYS6B4WMWC7VNZF3YNZJ46KSY4FBQLC6HQQ,Receiver
2024-04-21 16:07:49,,xUSD,0.,,,,,OATX5SWY2VFH54O5GLPZPU2LETUEFIKCCGVN4HUHKJQ76MRIBC4A,Asset Opt in/out
2024-04-21 16:10:01,,,,WAVAX,0.00000473,,,6PBD4SVGC5OQPK3F676YMAJCAAFHVNDXNJ72CB26ISV3VQXYUQXQ,Receiver
2024-04-21 16:10:53,,Barb,0.,,,,,HKOR2YBQF4KYNICDHMG36TANCVJNTAO5QM3VOJXWBQJPERIEFREA,Asset Opt in/out
2024-04-21 16:10:59,,FACTR,0.,,,,,XHASBLJCPFENLX7H3AHPAPTE3U7JAYYTZGWH3DZQSYJNQI7CWV4A,Asset Opt in/out
2024-04-21 16:11:13,,,,FACTR,0.017739,,,YCAUNRE6JBGB6RA6E4SPYGEFRH4HR2SBMJRSA24NQJ7V7QC23E6Q,Receiver
2024-04-21 16:11:36,,,,Barb,0.763064,,,GT7MSJFPVFRKJTIYKLDIHW5OEECIM7UH4IAAUABMOEAW26ZSZZCQ,Receiver
2024-04-21 16:12:11,,,,xUSD,0.004777,,,IDQPYLKK4STNQOEERZT4SN4KRLSM6E2AQZEMBWHQGX2S7LW242KA,Receiver
2024-04-21 16:12:46,,SOL,0.,,,,,MOPCRB7IBTY3BMOH53OZYFM5XDPPRHF4B3TUPPNY26KWHYKEAKGA,Asset Opt in/out
2024-04-21 16:12:57,,,,USDC,0.001011,,,PEQTCYH3BNJSRDVEHD7D3CCBXU5BQILHVZEMGHTIP3ZZFNFBJNAA,Receiver
2024-04-21 16:13:11,,,,RWA,2.273466,,,2YHS4NJHPLTHWADGW4AP3RUBBTTKQXBYK2KXUKHR6YUCTVSEORWA,Receiver
2024-04-21 16:13:49,,,,SOL,0.00001811,,,7NYK4TIVQM37KAYRZM7BQ2MF4MVH5YO2Z7EAD7MPIITIZ5MKSUDA,Receiver
2024-04-21 16:26:37,,,,gALGO,0.023251,,,7LLI6X66BVABJXA7AT6KH4DBIE5BPIQ5W6VWNZ6B7HWQGT2HNZ3Q,Receiver
2024-04-21 16:26:43,,,,TMPOOL2,0.002251,,,MM6HW23QZ2AO2WOBH6YVNPZ5J7GCQC46437GVWXGXGFK23K6NIJQ,Receiver
2024-04-21 16:26:48,,,,TMPOOL2,0.041408,,,X7KDC7N3JSLUKANTJOPMBQXK6GCI6BCE5IIW7BDYWTSPTWBRXCHQ,Receiver
2024-04-21 16:26:54,,,,TMPOOL2,0.034296,,,7LBOXFPZ25YJ54TROJEMFTU6H75UIKADIG3V272DI5FNWGQ63WSQ,Receiver
2024-04-21 16:26:59,,,,TMPOOL2,0.00377,,,UGGEYNLIAFRPNN723VJ4RLC5BNO4OWCUT6U2QONG6DJGNPLDPMFQ,Receiver
2024-04-21 16:27:22,,,,OTSDGFKD,9.047733,,,CHEOZVATTYWUICPMGWXSAFJW5MU5KE2IAEDQXBAOTQ2DLSU3R5SA,Receiver
2024-04-21 16:27:28,,,,RWA,7.199755,,,Q55GJEAHXMU7ZTDANXX3BCBMO6HNPHK4PHQDSBBNBA6UR7B2FVJA,Receiver
2024-04-21 17:02:38,,,,gALGO,0.029042,,,TLSBNR3QA3AJ6DLC2J6DWKLTKWJBL77S2GKNTT37GWXCL2ULINHQ,Receiver
2024-04-21 17:02:44,,,,PEPE,83.2406,,,FEOFATE4KSCBYOLDS4WBD4YA6X7EQE46LCU2N5Z2TQZ6CVNDYXKQ,Receiver
2024-04-21 17:02:5,,,,TMPOOL2,0.002251,,,BKKNKU2PRM7KVRBWNXC4YCUM3YORTIFQZZ2DWYOJAMKJYSJ6FR2Q,Receiver
2024-04-21 17:02:55,,,,TMPOOL2,0.837302,,,FL2XD64Z4HVNB65B32YFNUY7OS3QBNJ7XI5E24YWEEBUZPVIRKFQ,Receiver
2024-04-21 17:03:01,,,,TMPOOL2,0.041408,,,D3KJCTLJ4IVVPBK2ZLWZCUOFQW7BYZLDNOPQL4PXRBALYBOWJSBQ,Receiver
2024-04-21 17:03:07,,,,TMPOOL2,0.00754,,,TI6NHDPAJ25U7266FW35LYMIPOVAKSF6GFC7TUOJ57IBVRFU4G2Q,Receiver
2024-04-21 17:03:13,,,,TMPOOL2,0.055047,,,4UT3SGY2JWF52TVMRRUELVD4PKQYKQKRRNVIBWT3U35WT7RVEYTQ,Receiver
2024-04-21 17:03:47,,,,RWA,11.200204,,,M3MVNIW4D5XW5D2JAH2Z2FNVXGYNZ4MYEVXWYW6IIVCC7QHTZJSQ,Receiver
