time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2023-12-30 13:59:58,Send,ALGO,0.1,,,ALGO,0.001,(Group- jbuJ8...) - J26XVXUFGJOA5CIZICSAR7CNGT5JZYNQ3U3KY5DPGIBC5KAVGYOA,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 13:59:58,Fee,,,,,ALGO,0.002,(Group- jbuJ8...) - LTILGJRCQ5XJVG2HB7U5JYND6FDKHWRN6QU425MB5QZVNA4ATSNQ,3 txns.  ,Algorand Network
2023-12-30 13:59:58,Send,AIART040,1.,,,ALGO,0.001,(Group- jbuJ8...) - O5KEACSF4WEI5ILG7FOXCRRFVTDCF57EWPW57QLRV5LWA67TZ7FA,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:00:21,Send,ALGO,0.1,,,ALGO,0.001,(Group- c1hQ+...) - G2QI45RVFCYVLFYIA44BQJU6EC3ABBIG2T6DLOLWW7Q542ETJTWA,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:00:21,Fee,,,,,ALGO,0.002,(Group- c1hQ+...) - JSACSFRUV5JXUSS37GCAKHVJV46IJAHL6IFTK6HYZRURESGI5V4A,3 txns.  ,Algorand Network
2023-12-30 14:00:21,Send,AIART039,1.,,,ALGO,0.001,(Group- c1hQ+...) - M7F2P6BJIVAYHYPQ6YU4CFE2ZXNURSTGIXJ5QWI4SMG637DZGJMQ,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:01:07,Send,ALGO,0.1,,,ALGO,0.001,(Group- OYjjT...) - UANHUSAHXKYK35C2CWQOF64AEDJXDNQBQAN42Y2FEIRW4NFE5AFA,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:01:07,Fee,,,,,ALGO,0.002,(Group- OYjjT...) - TMWXS2R7H2LYGL4XU5Q6J7UFQMMUWF4ELPDRSECN4VMQ5LRGVW2A,3 txns.  ,Algorand Network
2023-12-30 14:01:07,Send,SVTC006C,20.,,,ALGO,0.001,(Group- OYjjT...) - ZAAPWKYSAGCQDIHW75XWZ73YODBAT6Z2XH3SJ6QSUVH63JDY5JLQ,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:01:30,Send,ALGO,0.1,,,ALGO,0.001,(Group- icxHk...) - G2BYHFA2GKUYH6BBN4EQ472TWPX6OUVVBCTJU2JAR6FBWNHQDSGA,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:01:30,Fee,,,,,ALGO,0.002,(Group- icxHk...) - HJWUTAHHWHEBQSWL45KATXRHXALEKTCYPCG2VEZNTRHDCMY2SKNA,3 txns.  ,Algorand Network
2023-12-30 14:01:30,Send,AI-RR,1.,,,ALGO,0.001,(Group- icxHk...) - 5G27F2ZXEUUCDI2T5YTEHPG4YG52X4YHYDO4TUZ6LLY2NO63RAFQ,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:02:09,Send,ALGO,0.1,,,ALGO,0.001,(Group- p5DXz...) - WQEYCT6BDU5NHB4WTHKIPFCMW3O2SVLHQG7COQCXUACB5ILWMJDQ,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:02:09,Fee,,,,,ALGO,0.002,(Group- p5DXz...) - PIKJFKOPOGOFWQ6EAMT3OMEBDZRCNPPBKKY3C3A5VV4MYFYN5MGQ,3 txns.  ,Algorand Network
2023-12-30 14:02:09,Send,AI-KTP,1.,,,ALGO,0.001,(Group- p5DXz...) - AJVTFN5RG7PAFFQVREI5XPNBH6I3SMNCNRJEJLS6C3UDSOO34FCA,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:02:29,Send,ALGO,0.1,,,ALGO,0.001,(Group- t5d72...) - C62NNX7HXDCZXXRFHT2TX2IYUKMZYVB7QQEPNH3UOLZG4P7N6NHQ,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:02:29,Fee,,,,,ALGO,0.002,(Group- t5d72...) - LG3DKYZLOVXQRP3I6TT775TQG746VFATBJGHRCAH7R2KOTGPURJA,3 txns.  ,Algorand Network
2023-12-30 14:02:29,Send,AIART021,1.,,,ALGO,0.001,(Group- t5d72...) - NKHXBQ36FASC7LQBEJPPFVODLLFMFCVSNOYWZSD4WPJ5QMMVR6RA,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:02:52,Send,ALGO,0.1,,,ALGO,0.001,(Group- Y5VJb...) - NFROQB3HIIE2IA6RWMU2A4M36DGIQ6TL3WGYTA4MVDCJN4E4ZVQA,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:02:52,Fee,,,,,ALGO,0.002,(Group- Y5VJb...) - A2AERC7Q6HMUAZC3ADW5YI3KKKBHSQIXOW6SZGT57DHEQCV2NK7Q,3 txns.  ,Algorand Network
2023-12-30 14:02:52,Send,DEV-266,1.,,,ALGO,0.001,(Group- Y5VJb...) - GVEJ5RWTZH3PJYRBSFLA2RJAGQBPLEXF6HZ5WHXD5SREA2P5HSBA,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:03:12,Send,ALGO,0.1,,,ALGO,0.001,(Group- UaEOl...) - U25AUSBBTBKLAC37IEIYHSAMNGHWV635K3DQRMUX5WI62JX5U6KQ,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:03:12,Fee,,,,,ALGO,0.002,(Group- UaEOl...) - EFZEMHIBQEDWYEKV7HZ2P7QXVCJHVJ77NLBPUDP5L6AWAFRCB2AA,3 txns.  ,Algorand Network
2023-12-30 14:03:12,Send,PORTAL#3,1.,,,ALGO,0.001,(Group- UaEOl...) - AT3RGXHREBO3XF73NR6EJQ5FGALZBY44K6D6I6QASHIFA52LYKQA,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:03:35,Send,ALGO,0.1,,,ALGO,0.001,(Group- kKmDl...) - LOSGTPIXHPKWB2PUGSAVKNWBM7WO5UP6CSMG3QNW3I7P2IG2B3NA,3 txns.  ,XY2XBY5DPMXMZMNWBH4RJBIQLC6NHYV7VVJNWMHMEYYFL43V7REV32LJF4
2023-12-30 14:03:35,Fee,,,,,ALGO,0.002,(Group- kKmDl...) - ZGGTAOONFARLZSAAIAGUQ2YGSBISBVCQO47L5ALMXCUT4Q7KGRRA,3 txns.  ,Algorand Network
