time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-07-02 02:16:36,Receive,,,ALGO,7.999,,,(Group- L7qT/...) - RYFMC3MXSQXBDPJDSMNSNHRTVXTDSE36SXUR6RVFQKNFMR4OR6WQ,"13 txns. Tinyman, Pact : Tinyman AMM v2, Pact Swap, Farms : Swap (Sell), Add Liquidity, Create Farm, Stake LP Tokens ",RSD6AXTOVDWFBX2MYLA5TEWHS35WLTQ3UG3ZUPZ3DY5BY4PGI5NOVAZA4I
2024-07-02 02:16:36,Send,ALGO,1.,,,,,(Group- L7qT/...) - KY4V5YEVMGLD6P6TCIQP4S62H2ODZGV52EQETYF2EOX6VUN2WDAA,"13 txns. Tinyman, Pact : Tinyman AMM v2, Pact Swap, Farms : Swap (Sell), Add Liquidity, Create Farm, Stake LP Tokens ",2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM
2024-07-02 02:16:36,Receive,,,USDC,0.146015,,,(Group- L7qT/...) - InnerTxn - ICFT4...,"13 txns. Tinyman, Pact : Tinyman AMM v2, Pact Swap, Farms : Swap (Sell), Add Liquidity, Create Farm, Stake LP Tokens ",2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM
2024-07-02 02:16:36,Send,ALGO,0.315,,,,,(Group- L7qT/...) - 5W3DY27ZU74HLMGWRYO7UELGPCVS22KRSHSORKNBM65PNHJMZ3OA,"13 txns. Tinyman, Pact : Tinyman AMM v2, Pact Swap, Farms : Swap (Sell), Add Liquidity, Create Farm, Stake LP Tokens ",JWOUUZ7YJJ42EHPRGW2NG64LZNUHNMWK7D5TE36GF6P6P2FXHGPZ42V2AE
2024-07-02 02:16:36,Send,USDC,0.046166,,,,,(Group- L7qT/...) - NQXMD7WADA2X657BTFONOJPWI7MWY42G7Q63LUR6HE7355PAZGKQ,"13 txns. Tinyman, Pact : Tinyman AMM v2, Pact Swap, Farms : Swap (Sell), Add Liquidity, Create Farm, Stake LP Tokens ",JWOUUZ7YJJ42EHPRGW2NG64LZNUHNMWK7D5TE36GF6P6P2FXHGPZ42V2AE
2024-07-02 02:16:36,Receive,,,USDC,0.000008,,,(Group- L7qT/...) - InnerTxn - 7D6BN...,"13 txns. Tinyman, Pact : Tinyman AMM v2, Pact Swap, Farms : Swap (Sell), Add Liquidity, Create Farm, Stake LP Tokens ",JWOUUZ7YJJ42EHPRGW2NG64LZNUHNMWK7D5TE36GF6P6P2FXHGPZ42V2AE
2024-07-02 02:16:36,Send,ALGO,0.2,,,,,(Group- L7qT/...) - 3ZUZGY7Y4M3TXWWKOJLSUJ76W5PNIQSLUEPTRGLV2K6SYZ3OSIKQ,"13 txns. Tinyman, Pact : Tinyman AMM v2, Pact Swap, Farms : Swap (Sell), Add Liquidity, Create Farm, Stake LP Tokens ",RK5A725EAHS2Y5EPS4SRSQ7EQSEIGTBJG7SZB66LJJKZ3VHPSBWGPWPGZI
2024-07-02 02:16:36,Fee,,,,,ALGO,4.386718,Group Combined Fees - L7qT/p61Z7JypFyQ9Dvoloe+lY8AjkaVz1WoSHonH2o=,"13 txns. Tinyman, Pact : Tinyman AMM v2, Pact Swap, Farms : Swap (Sell), Add Liquidity, Create Farm, Stake LP Tokens",Algorand Network
2024-07-02 02:16:36,Send,PLP,0.091228,,,,,(Group- L7qT/...) - 5BBAYJSLSLMZAZNNHA3EBEL6TBEC7PEMKWIZIK5NSCR4OIXBEIWQ,"13 txns. Tinyman, Pact : Tinyman AMM v2, Pact Swap, Farms : Swap (Sell), Add Liquidity, Create Farm, Stake LP Tokens ",PUQ24SW6DWB7WPGP3GJ3AT33R5ZKOHG3HJHZOZF7HCH5CUKW4L3RYS4BKE
