time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2022-06-04 18:50:45,Swap,ALGO,1.,goMINT,8.03323,ALGO,0.004,Combined Group - +NfRRdfhExu91LWo0fi++PTYwWqMyQ9w+aAz7G5USkQ=,3 txns. Pact : Pact Swap : Swap,Pact
2022-06-04 18:54:09,Swap,goMINT,4.026654,ALGO,0.499882,,,Swap Row - Combined Group - s0Nsmh2bXt5LLrGE1836o42wmz1fJ2sTXwrpVqohKT4=,"8 txns. Algofi : AMM : Swap (Sell), Add Liquidity",Algofi
2022-06-04 18:54:09,Add Liquidity,ALGO,0.499892,,,,,(Group- s0Nsm...) - OPEB5CTDUXRSTTHHZLITWNPJNVJZ6X2KGKSEJZJCVWPY6E77RCHQ,"8 txns. Algofi : AMM : Swap (Sell), Add Liquidity ",Algofi
2022-06-04 18:54:09,Add Liquidity,goMINT,4.006576,,,,,(Group- s0Nsm...) - RWFT36W5TEW5VRKSSFF3LBLGNX2XZKI6VHXSWRNY3VY4GLY4ZYUA,"8 txns. Algofi : AMM : Swap (Sell), Add Liquidity ",Algofi
2022-06-04 18:54:09,Receive LP Tokens,,,goMINT/ALGO LP Token,1.409847,ALGO,0.011,Combined Group - s0Nsmh2bXt5LLrGE1836o42wmz1fJ2sTXwrpVqohKT4=,"8 txns. Algofi : AMM : Swap (Sell), Add Liquidity",Algofi
2022-06-04 18:54:09,Receive Slippage,,,ALGO,0.001255,,,(Group- s0Nsm...) - InnerTxn #1 - MYOKM...,"8 txns. Algofi : AMM : Swap (Sell), Add Liquidity ",Algofi
2022-06-04 19:03:39,Send,ALGO,1.38,,,,,(Group- PSUxD...) - 226YKMUCHTVNWB2CRHWMFQTUOCUN3RTL2LYKEQ7AQ34EXFOLUDTQ,5 txns. AlgoDEX : appDB match : Sell (Order book) ,ALGXS4BP2CPA3SCKFZ2IKU77Q3TWU6GSU2XYXBBX5A25DQ6HAOQHXVYKZ4
2022-06-04 19:03:39,Receive,,,ALGX,98.578469,,,(Group- PSUxD...) - NNZHTRIO4FS6NH432OEDLV25GIDUOFCFIUF6UR5KVJEZLD3WE7PQ,5 txns. AlgoDEX : appDB match : Sell (Order book) ,6DXT44O4WXIALW5BU7CJAVTRSW2X5KGBO5KOYJ4QCKNOQYHPRZBGZU4YFI
2022-06-04 19:03:39,Send,ALGO,0.002,,,,,(Group- PSUxD...) - 3TWAVVYK3IRYGSXHDNRHBWKZYYANTSONYSH4VASERUF4SUS37J5A,5 txns. AlgoDEX : appDB match : Sell (Order book) ,6DXT44O4WXIALW5BU7CJAVTRSW2X5KGBO5KOYJ4QCKNOQYHPRZBGZU4YFI
2022-06-04 19:03:39,Fee,,,,,ALGO,0.003,Group Combined Fees - PSUxDR0kvSxvaKhj5eMrNR39GxNyOECD4FM4D8Q7ZOg=,5 txns. AlgoDEX : appDB match : Sell (Order book),Algorand Network
2022-06-04 19:07:08,Receive,,,ALGO,0.117542,,,(Group- 6D8na...) - 5DOFTFBWB4G43P4OGHWNQKT45LZ3WHTEWKLR7Z7WELHJO2BOOFDA,4 txns. AlgoDEX : appDB match : Buy (Order book) ,QUVZE6KNJ5XTEPRCO5TORFFX634ONRSMJEIIALISNGCWDUYRHS5K5IRRY4
2022-06-04 19:07:08,Send,ALGX,8.578469,,,,,(Group- 6D8na...) - 2WL7BU2QKDN2OMFEJ7RVXFKIGICRO5KZGLQA3Y72MC2NMQU3F7OA,4 txns. AlgoDEX : appDB match : Buy (Order book) ,TKVLWD7YWACPDT23XUIKFXHFWKN4VQADGERRGAGQ4QTIWG777MFGPEON5A
2022-06-04 19:07:08,Send,ALGO,0.002,,,,,(Group- 6D8na...) - R7UVA3HT234NNDX3GRDIOSUQY7GUQITNWUELG5QKKQZLKH5JT3HQ,4 txns. AlgoDEX : appDB match : Buy (Order book) ,QUVZE6KNJ5XTEPRCO5TORFFX634ONRSMJEIIALISNGCWDUYRHS5K5IRRY4
2022-06-04 19:07:08,Fee,,,,,ALGO,0.002,Group Combined Fees - 6D8naC2Lh6hrv0OFPtHcPQ9/2WHcUjbOui4YLWldebc=,4 txns. AlgoDEX : appDB match : Buy (Order book),Algorand Network
2022-06-04 19:11:41,Swap,ALGO,1.377212,STKE,100.,ALGO,0.006,Combined Group - jg9BGWTOnwdai2wSPAEdQguJUb2Hi4aEUXQ2NaLGYfE=,4 txns. Algofi : AMM : Swap (Buy),Algofi
