time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-04-22 12:52:19,axfer,,,USDC,0.,,,MGIV4RV3H4DPC2MYWM3SZDKUS3ABFAQF3PPW36OXVSF2WBTJG3FA,Receiver,TSE3AC4...
2024-04-22 14:41:56,axfer,,,,,,,FDLBSMATRRDXR7JBIFQ4UOB7IDVCAXKGDMBZY3ES4ENMJC7ILQGA,,
2024-04-22 17:23:37,axfer,,,,,,,SA2AUXF26YGNNAUB42E5LMLWJCVHXBEAHNUQ4CPPW34JRVULCS3A,,
2024-04-22 17:36:05,axfer,,,,,,,UL5RZ3UKMUGTYCYBSZTQE67VHFUEKN5CRGNA3RRJOVEDVLXFNVJA,,
2024-04-22 18:53:55,axfer,,,USDC,0.,,,DBOOZRFVSL3B5MHJNEYN4T25HB26ASJHH2PA3AENF5HIZOQZM66A,Receiver,C3SF7EV...
2024-04-22 19:44:08,axfer,USDC,388992.36,,,ALGO,0.001,EMDODYZIFKYMF72JXE4MDFCCJEAP4PW3VCNRB5ISFKSNBTRSWIVA,Sender,ZG54ZBZ...
2024-04-22 22:23:16,axfer,USDC,0.4,,,ALGO,0.001,FKDWV2MWDXGA7AW3IO6WQGQLCQA7UVKQPZYR7NJADFAX3TYTJIIA,Sender,E2ROUAC...
2024-04-22 22:36:19,axfer,USDC,3000000.,,,ALGO,0.001,OEXTEI3IFAVJXAC5JL3ZXJRWRIUL7RNBWY2JEGQ46JV6Z65GHOAQ,Sender,ZG54ZBZ...
2024-04-22 22:40:12,axfer,USDC,539710.,,,ALGO,0.001,6CHMV5GIAVGMIABTPVQFD2N76R3QCHL5NRHUW6YENDJJOEGK47GQ,Sender,ZG54ZBZ...
2024-04-22 22:47:1,axfer,USDC,2955811.82,,,ALGO,0.001,SXV4Z5S7DCARLUUY4VRRNJGQJXFCT7UPBR2OTU6N2EHHA5ID3GZQ,Sender,ZG54ZBZ...
2024-04-22 22:49:17,axfer,,,USDC,6648070.41,,,FHVPKQEWL6ZD7XVVJ7LDDU5TPK2IS5RDY5XMACRY5LZ7OUALKOTA,Receiver,ZG54ZBZ...
2024-04-23 00:38:5,axfer,,,,,,,CYMZIKYMR5EPG5TAPQTJTAIZ6CZMG7EKBQ2Y5GG42FMBKEVBKFVA,,
2024-04-23 02:11:06,axfer,USDC,11500.,,,ALGO,0.001,UDDBRK6N4ZVTDKINIOHDH3HU4IYIJZS2GMG3TEKB62FQG3ODENBQ,Sender,ZG54ZBZ...
2024-04-23 08:04:46,axfer,,,USDC,0.,,,SPKQRE7NVHR22L47OGKECOLYWN46T77H2AODWQ6BAADS2RDBGPSA,Receiver,TSE3AC4...
2024-04-23 08:43:06,axfer,,,USDC,0.,,,NPFWFJX7G3I3GHTUD7TYGAPQQHR4EWO54ZLRBFCICIMWCN4GLKPA,Receiver,TSE3AC4...
2024-04-23 11:53:13,axfer,,,USDC,0.,,,UPCNGWDE5FGGK6FDDR3AIVOXXH6P5NVKAJLMVO6XRFZGYKPGH4GA,Receiver,YKNVVW6...
2024-04-23 18:56:14,axfer,,,USDC,0.,,,Y5GOCQY56LZSKIS3E2SV2PHT2AGCGX7U3UGQIQVR44VT7YZTUQPQ,Receiver,4VW7J6O...
2024-04-23 19:12:15,axfer,,,USDC,0.,,,JSQLDTRP5P22FRK3WI6LVENWXLH3JHUEPQDDTX7BPTPEK746W4MQ,Receiver,L3VHASU...
2024-04-23 20:33:31,axfer,,,USDC,0.,,,7SILVEA4FO4YYFFCDOGAMSNBY2DEDHWZ2TYIK4RAYPPAI3BEEFOA,Receiver,EP2XLTW...
2024-04-23 21:14:55,axfer,,,,,,,6442SNWZQVKWYO6RPKYTQODTTSYMAE33USH52SGG3UZIG6TR3HPA,,
2024-04-23 22:53:13,axfer,USDC,2676563.46,,,ALGO,0.001,CPYYUJQETCLBAVFXAK6SOPCXUX6U7SHITWWBJ2ZXAS5MIV6JEAWQ,Sender,ZG54ZBZ...
2024-04-23 22:55:2,axfer,USDC,13500.,,,ALGO,0.001,TLICLMXC2ZJJYPLBZKSB52TMWQEK6PTAQMSFZCDOA4GJVQ5H6A6Q,Sender,ZG54ZBZ...
2024-04-23 22:59:07,axfer,USDC,2182965.38,,,ALGO,0.001,GJO74N5OOLXWAZBHSSNKN7XVNGJY6E67IHKYLEP6HPIH4HHXNXYA,Sender,ZG54ZBZ...
2024-04-23 23:01:13,axfer,USDC,35000.,,,ALGO,0.001,DW2CSRYTY2FMBT5JY2D452O6ZYERFJ7VU5U26F4NEZUKILY5NO2Q,Sender,ZG54ZBZ...
2024-04-23 23:04:21,axfer,USDC,2716795.28,,,ALGO,0.001,FJHIEICMPYPNWPW5D5AICKAHNJ5IZCDR35RSXZ2P4QP5ULZLR34Q,Sender,ZG54ZBZ...
2024-04-23 23:09:13,axfer,,,USDC,7391288.62,,,YK2O6J2IVM322S5GB24C7WFMQWKGYPZJWVUCJTYAKLMXXYC7QB4A,Receiver,ZG54ZBZ...
2024-04-24 01:56:07,axfer,,,USDC,0.,,,5M3MA73FGTSDTVTRZLE7OAJR2B7QXTJCN6XNCQ2BVZ4CCTK4WJPA,Receiver,VMBG6XL...
