time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-06-14 23:46:15,pay,,,ALGO,0.000013,,,(Group- 8kxXe...) - XRGC2XS23NKL3ZXI2ILJXDVG7GZTOLRDFRQO2HLDKLMY7YHAKL4A,1 txns.  ,WARN666...
2024-06-14 23:49:44,axfer,USDC,10.,,,ALGO,0.001,HEEKUOXG3CKGZP3GH3KIONELKVUFRUPBUSTLBN4XAURIWUIDLOUA,Sender,EP3B4JU...
2024-06-14 23:52:05,axfer,USDC,20000.,,,ALGO,0.001,JVCQP33UFOF6YPWUSNJSKCNS5ZWNDZ2QYDCAJOQD5ID7MXY7GTQA,Sender,EP3B4JU...
2024-06-14 23:54:45,pay,,,ALGO,0.00007,,,(Group- rjssi...) - HOWAJGDOZMV76UT326Z5PCNQ5YYH7GLYTUNFPBAYNO5UXGYI55SQ,1 txns.  ,SD54F7N...
2024-06-14 23:55:05,pay,,,ALGO,0.000013,,,(Group- 05kCN...) - PULCW2F6VHSFK3UZRNDYXMLE5ZCW5JE2CMODFAUFCKKJC4Y4S6CA,1 txns.  ,WARN666...
2024-06-14 23:55:31,pay,,,ALGO,0.000013,,,(Group- lCwMZ...) - 5KUKF3F6XWALPIKFQWKAJ2ABOT2PC7RGXHCIRJIVKXI7YA27HOIA,1 txns.  ,WARN666...
2024-06-14 23:57:14,pay,,,ALGO,0.000089,,,(Group- dyEcP...) - QEKK4QNJPC57GU7H4L5TVGDBG77P4KCRECEJKB2UMJVUGJ4XQVYQ,1 txns.  ,ZGYMM3Z...
2024-06-14 23:57:25,pay,,,ALGO,0.000013,,,(Group- D0Z2F...) - PQSKT7WZ7YGK3CV3W2BPTG3FROM37RT2E3H4QR5IBZWU5K4RZZKQ,1 txns.  ,WARN666...
2024-06-15 00:06:5,axfer,USDC,25747.,,,ALGO,0.001,P4NX4IHA5IDQKAJTI3M5ANXGWUENWAWGMT2NIBCUQXV66CIXZJAA,Sender,EP3B4JU...
2024-06-15 00:08:55,axfer,USDC,44065.,,,ALGO,0.001,AWW5Q6ZT3TJY7E7I3UJTU2UVZ6KPO37WI5LUFOOVUDWWBXEQ4AFQ,Sender,EP3B4JU...
