time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2023-10-03 21:12:14,axfer,,,USDC,6300000.,,,WNXBAQLHFSL2Z54SWNBUP3326HUJ5CJZVD6QJBQ34CZZLAT4A7JA,Receiver,ZG54ZBZ...
2023-10-03 21:12:21,pay,,,ALGO,0.001,,,(Group- OIAUc...) - QDMV2RYA5K2LJFQTBHEGK2ODQP7MDC5NN6S5JCUGNKU4RMBOALHA,2 txns.  ,ZG54ZBZ...
2023-10-03 21:12:21,axfer,USDC,6300000.,,,ALGO,0.001,(Group- OIAUc...) - JCBRYU47ITUBWGJQ3BNDVE32IXRRK5CRB6OWTW3Y5EANQ3YWNVLA,2 txns.  ,ZG54ZBZ...
2023-10-04 21:24:14,axfer,,,USDC,4600000.,,,KUMCQWN5XY4FBJZOAGRBA2Q2Q72P3EYG2AEN6U3JDW5JGLB25F2A,Receiver,ZG54ZBZ...
2023-10-04 21:24:21,pay,,,ALGO,0.001,,,(Group- 2Tetu...) - 4PKISZASDXUW5DP2C6FFN6ACCPRRUVRANO4NMYJQD5WIMI6CRSNA,2 txns.  ,ZG54ZBZ...
2023-10-04 21:24:21,axfer,USDC,4600000.,,,ALGO,0.001,(Group- 2Tetu...) - Q5KVC5G3HJEECMM36DPZW7IGESB5GFHXUYZZIHM72VMCGLCZ5NHQ,2 txns.  ,ZG54ZBZ...
2023-10-05 21:06:13,axfer,,,USDC,10600000.,,,IJCE2YYBDNLKGTZ5EYYEFLQNTOWUMSX2OTIANKFBHW26E364OKLQ,Receiver,ZG54ZBZ...
2023-10-05 21:06:2,pay,,,ALGO,0.001,,,(Group- DghUL...) - I3QFSCXN2WKSTU7XDWAKU2D7YMIFVV44UQKLLER5DOSO2AY677BQ,2 txns.  ,ZG54ZBZ...
2023-10-05 21:06:2,axfer,USDC,10600000.,,,ALGO,0.001,(Group- DghUL...) - L5C4H5SJ2FYND32D5P5TMK6DPNDSWV6HEB2S3UQ3RRAR2RDXXF4A,2 txns.  ,ZG54ZBZ...
2023-10-06 21:42:07,axfer,,,USDC,3000000.,,,ZQSTVKAZKXPN5VWMRQWQA7UDD54RGMZCNOJOFXW5OF2ERAJK36QQ,Receiver,ZG54ZBZ...
2023-10-06 21:42:13,pay,,,ALGO,0.001,,,(Group- 2TaIy...) - HGVPOVGJHXR5ET3FAFCVPB6SGIIWQMAEOCR5S6SDISLLSADBKL5A,2 txns.  ,ZG54ZBZ...
2023-10-06 21:42:13,axfer,USDC,3000000.,,,ALGO,0.001,(Group- 2TaIy...) - IVMFFSJPXIIT5SQPMKYABQBOCCOCPGJTJV2FV7VTW6TAB4AI4PIA,2 txns.  ,ZG54ZBZ...
2023-10-06 21:46:3,axfer,,,USDC,2000000.,,,ZOF2UIMGJWJRREO2DUM6FED6CMXBIIVE5WEUJ3GGZOP2WGZSZNZA,Receiver,ZG54ZBZ...
2023-10-06 21:46:4,pay,,,ALGO,0.001,,,(Group- uW+Zs...) - UFRZIFRUCYWJQDNZFKPHWUUMCX6QGIDCRXB6K27BHDR3L5MIDQVA,2 txns.  ,ZG54ZBZ...
2023-10-06 21:46:4,axfer,USDC,2000000.,,,ALGO,0.001,(Group- uW+Zs...) - SPPTWNI4D6OU2SFIHMGX7VCFPWP326QK2AN2YFJC3ZQBYBDE2JJA,2 txns.  ,ZG54ZBZ...
2023-10-10 23:06:18,axfer,,,USDC,11100000.,,,OPRDRL2RX5LVPQEMG23BCN2FOHREB5VR5P4OQ4TQ4HSCCIJQCSWQ,Receiver,ZG54ZBZ...
2023-10-10 23:06:25,pay,,,ALGO,0.001,,,(Group- U/Eog...) - 27XIFEEZAQ4X6CAOM4V7YNA5XDAUXC22BAQTCEZKCNUCBI7JEG2Q,2 txns.  ,ZG54ZBZ...
2023-10-10 23:06:25,axfer,USDC,11100000.,,,ALGO,0.001,(Group- U/Eog...) - CL5MQKHEBMH3ZOJAUNVUEU7ZAGRIUIULPXADY76WM7HLJ4ZZ4R5A,2 txns.  ,ZG54ZBZ...
2023-10-11 22:52:19,axfer,,,USDC,6700000.,,,JS3WCIVFV6FCJMMPMZ2F6BVSU7VU2UJVXOYF65HMBXTHFMQ7B5EA,Receiver,ZG54ZBZ...
2023-10-11 22:52:26,pay,,,ALGO,0.001,,,(Group- nHcF4...) - AN4Y43ZMYMECLJZKF2JNGKYFZFIBHPBCX637NOY6A4DHFMKVQ6SQ,2 txns.  ,ZG54ZBZ...
2023-10-11 22:52:26,axfer,USDC,6700000.,,,ALGO,0.001,(Group- nHcF4...) - OZYX4XZL3GPBECVX7I7IT5IXOMQLZVPX3YJLVE3OMHEGK625VQFQ,2 txns.  ,ZG54ZBZ...
2023-10-12 22:39:18,axfer,,,USDC,5100000.,,,QYQXWRAJC3MQV3HCIO54EBCOE6Y5FSL5WTLC24M7UEXZBTBNBQQQ,Receiver,ZG54ZBZ...
2023-10-12 22:39:24,pay,,,ALGO,0.001,,,(Group- /zRf2...) - SJOJXXJUBY3RJ4TTCUCYKSZBMV7NNDRRJDC5IGK2FIAYVMGZTZVA,2 txns.  ,ZG54ZBZ...
2023-10-12 22:39:24,axfer,USDC,5100000.,,,ALGO,0.001,(Group- /zRf2...) - 7QJH2NGXNTHMHZXYFG3PDJEH6FHLBMHJWNW4GP32ZD7QSQSXXRBQ,2 txns.  ,ZG54ZBZ...
