time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-01-09 08:34:29,axfer,,,USDC,20407.,,,H4PRGKYFB5FWLLCI436DSTYNFLD6QXAAMIB4HCKYZBKZP4ZWHCZQ,Receiver,ZG54ZBZ...
2024-01-09 08:39:01,axfer,USDC,43183.,,,ALGO,0.001,QPO7KF27I5FJI3KMH2IUO7GWG4CWHO24TVNVINBTASWXHE4CFUYA,Sender,QYXDGS2...
2024-01-09 08:39:21,axfer,,,USDC,20116.,,,SJLG5GXVGULT5GTFIVMO4AMS6H67QR2WEVSAIDTXDLCH2FJALJAA,Receiver,ZG54ZBZ...
2024-01-09 08:49:01,axfer,USDC,20116.,,,ALGO,0.001,UFQFRST7MUHSTNTQZ2RBZSBFVXUVXVM2QL6HSEIX7PN3FXOS63JQ,Sender,QYXDGS2...
2024-01-09 16:51:04,axfer,,,USDC,23246.,,,QPCMQTFNZ6DCYNE3LOJIAAMWUOKAMXJ5DIRWPXT4QMSGE54BDMRQ,Receiver,ZG54ZBZ...
2024-01-09 16:59:01,axfer,USDC,23246.,,,ALGO,0.001,V45LQ5UU47ZXXIQ3MB672JKCRXJ7DI4KQ2HP56MZ6W36KAXBT2VA,Sender,QYXDGS2...
2024-01-09 17:21:55,axfer,,,USDC,20478.,,,P37DLLN3S5DVRD6P7F7NTS46UZCQ2Q2NUY7WSXLUMG562AXAIARQ,Receiver,ZG54ZBZ...
2024-01-09 17:29:,axfer,USDC,20478.,,,ALGO,0.001,X4YEGDN6AQVDZBDSBLZ7VDRE5ZTDBJFHJ66Q57ZWO33DR2O3W74Q,Sender,QYXDGS2...
2024-01-09 20:57:4,axfer,,,USDC,27566.,,,R4THEVFHD7H4CRNCOUAU7C5HY3DVIDD43H4IAEM4UX3CF5U5WKKA,Receiver,ZG54ZBZ...
2024-01-09 20:59:03,axfer,USDC,27566.,,,ALGO,0.001,JRDCG7QQUNU5YEHOEIT4TZOSRQNI4NHITFAP3KLSIZZI5SWN7YXQ,Sender,QYXDGS2...
2024-01-10 03:43:02,axfer,,,USDC,10000.,,,PJFCLDDLDXHLBBGQDI4C37LAHCMCDXC26D4QLVCJMPPL3VTHPPDA,Receiver,ZG54ZBZ...
2024-01-10 03:49:02,axfer,USDC,10000.,,,ALGO,0.001,IGRM57JYPZUALDGLZDBJKBWKQMSXMGYE4PVVDU5VC3F3T4WL5YQQ,Sender,QYXDGS2...
2024-01-10 04:39:14,axfer,,,USDC,20000.,,,G4F5H2K52EFQOLYI7MQ7DWY7CI76RBS3SRLM4AXB52ZWOIVGAJIA,Receiver,ZG54ZBZ...
2024-01-10 04:49:,axfer,USDC,20000.,,,ALGO,0.001,QVMMRVFQE2QMWEJ7TUAPG4G7MRRY44SLFGA2JOSVPKGOZT52IHEQ,Sender,QYXDGS2...
2024-01-10 04:57:37,axfer,,,USDC,30000.,,,X7SFZQ3OBIELQMRSOZUQLQHMCNKKUFNRTFQUZ6KMGPFE6MNTWFQA,Receiver,ZG54ZBZ...
2024-01-10 04:59:02,axfer,USDC,30000.,,,ALGO,0.001,WHFSV6DVOXP7UXDJ3NUGNN5ZKQNF6F2CKVZKUZ7CDTN7WD3CBGLQ,Sender,QYXDGS2...
2024-01-10 16:46:03,axfer,,,USDC,20786.,,,INBKGQKYCGF4IJKIYWL7SLIVQHHOGAFDF6ZGIW4AS5QXZ57FPM5Q,Receiver,ZG54ZBZ...
2024-01-10 16:49:02,axfer,USDC,20786.,,,ALGO,0.001,CLIOJOHWJ6TCZ6RYGQ7TNUEA3DLFAOHO3QEFYALH7LF73ULFTRXQ,Sender,QYXDGS2...
2024-01-10 20:28:56,axfer,,,USDC,21059.,,,GP6NNBU4WNMRJHDGAPGYL4OWJM2C2B4KK52T5KJWY657RFF7TNFA,Receiver,ZG54ZBZ...
2024-01-10 20:39:03,axfer,USDC,21059.,,,ALGO,0.001,7AODPLQ4FUMLJ2BFATCLACYU7HACWCPCWS4XCMMHVOTN5ZGNUL4A,Sender,QYXDGS2...
2024-01-10 20:49:35,axfer,,,USDC,26013.,,,5HOXGAQB4QWGK5XPDRD3BJCB2QX7JWW5I3A2G226EMWJ6EO6LCIQ,Receiver,ZG54ZBZ...
2024-01-10 20:55:54,axfer,,,USDC,23972.,,,ERTHYCPCQ2FKZZC357V2X6E4OELULTEFHTINVHK4SJQXQ6LESCFQ,Receiver,ZG54ZBZ...
2024-01-10 20:59:,axfer,USDC,49985.,,,ALGO,0.001,3ISPR7TZRGDNWL2QHJZ3C5FDPVERRNDTEVHRVTI7WAD34KGKGMJA,Sender,QYXDGS2...
2024-01-11 04:12:23,axfer,,,USDC,22293.,,,DXNNAQDIZO6BOUFH4OCOSFSJJJGXMNZ3IUYJTXJICDGD7AEUSWIQ,Receiver,ZG54ZBZ...
2024-01-11 04:13:34,axfer,,,USDC,28550.,,,5CEWE4D4KT4GB5IPLFOV6YRULE56GZCCZNH6D63VSFRBNJ6M2GXQ,Receiver,ZG54ZBZ...
2024-01-11 04:19:02,axfer,USDC,50843.,,,ALGO,0.001,AP7BJ7NE22MOG7HTNEJ6ATDF5DVPSJ43Z7NDZTYJTUDULR5YLU6Q,Sender,QYXDGS2...
2024-01-11 07:31:37,axfer,,,USDC,23097.,,,B7QZDUA3FQGEJZGWR3PFXH3VPIJRZDZAWSNGNTRSZ46VFF2MWITQ,Receiver,ZG54ZBZ...
2024-01-11 07:39:02,axfer,USDC,23097.,,,ALGO,0.001,DNQ72RMIOSRHCO4DETRS5AJIOENZFYFZHHXCQPOEARHIDYRFPLCA,Sender,QYXDGS2...
2024-01-11 14:11:36,axfer,,,USDC,21408.,,,XLLO6Y7UGOYWO3KZBMFZDLCY5T6QUFIUPGBSNDHYDEPY7NYGBVFA,Receiver,ZG54ZBZ...
2024-01-11 14:19:03,axfer,USDC,21408.,,,ALGO,0.001,MARW5YJFADTUOS5XICKK35OAMP4ECPL545QKGUCQ4GQCK5XN7V2A,Sender,QYXDGS2...
2024-01-11 21:32:47,axfer,,,USDC,22513.,,,QFIGVBRPQ5VMPZYUD6UQI6CALXF7CM4SW2M62NPLL4G5ZNRKZXYQ,Receiver,ZG54ZBZ...
2024-01-11 21:39:02,axfer,USDC,22513.,,,ALGO,0.001,WHRHSSIYW6PD2X2LSBM6IGMCLWZXXFGXID7PDGOPLOSYOADZMFVA,Sender,QYXDGS2...
2024-01-11 21:41:38,axfer,,,USDC,27342.,,,QLRXSZ7G7J4AWUFGSSDBNGG7HDTLTXF765AFNM76ROAOHXIVTI5Q,Receiver,ZG54ZBZ...
2024-01-11 21:49:01,axfer,USDC,27342.,,,ALGO,0.001,XSXJPDFDQN6SXIVZJ26MO4ZGZUWUILAEWGV2GD3VSZI5G7POOIYQ,Sender,QYXDGS2...
2024-01-11 22:23:36,axfer,,,USDC,21696.,,,H3T2SVAIQ3HYWHTTUKU6F4PCI4FTOGZSDU73KA5372F4D4GHGXBQ,Receiver,ZG54ZBZ...
2024-01-11 22:29:03,axfer,USDC,21696.,,,ALGO,0.001,5SCUEEZSI5JSYEJE4M5UMNEOLV6UZI6LAPW6FWHBFRKX5BTW2RSA,Sender,QYXDGS2...
2024-01-11 22:32:19,axfer,,,USDC,23184.,,,FT7PW3OILDSQJ7Q7JDLCUX6FNZTTH4RG2THF5ZG6R2JRNECKDMHA,Receiver,ZG54ZBZ...
2024-01-11 22:39:02,axfer,USDC,23184.,,,ALGO,0.001,O3D5SHNYGHJV2MN37QJDU23IPH2USR6QTLOTIBRQRXQ2P2ZWE6FQ,Sender,QYXDGS2...
2024-01-11 23:11:,axfer,,,USDC,23323.,,,P7KDFY4IZ66URGFPXECMERBWJQVJVWA7KGAEW7FPUSUPYLA34VMA,Receiver,ZG54ZBZ...
2024-01-11 23:19:01,axfer,USDC,23323.,,,ALGO,0.001,CPH4BG7YHRGXCKKG6RIVCZ2WZDHCCWI3PAXIZRY4K2YN7ZHVXQPQ,Sender,QYXDGS2...
2024-01-11 23:46:58,axfer,,,USDC,21973.,,,LBRCCQCZAGJJPX5VLNARBMJJZFZR2DL5J4PGCDSMEJ2MEKTLS7JA,Receiver,ZG54ZBZ...
2024-01-11 23:49:03,pay,,,ALGO,0.02,,,UNJ72SWLAPRJ32VP2JLWY6TJBQQQKEFVUS3QUZSGUM5GNKTZXMOQ,Receiver,ZLTOJBS...
2024-01-11 23:51:39,axfer,,,USDC,23429.,,,TDNC4WZAVK5JXLYSKONH25NP3GVNRS6TVVJVTE2SYUUKTFIWIJNQ,Receiver,ZG54ZBZ...
2024-01-11 23:59:02,axfer,USDC,45402.,,,ALGO,0.001,SB355BVVPW4RZM5BB6EVUCTMWXX2SPPPRMAK7CZXELZMZ4LQ5OEQ,Sender,QYXDGS2...
2024-01-12 00:12:03,axfer,,,USDC,22929.,,,LZB7CWQZ3RHT5L25AMSWUERCRFHVAEFFWKYNAS66IB5YXKEDVNBA,Receiver,ZG54ZBZ...
2024-01-12 00:16:52,axfer,,,USDC,22459.,,,EUYLSH7K4476BPYOD6SLHNAZK35W24IQDG2RHUDXFJMLUFSBBQ3Q,Receiver,ZG54ZBZ...
2024-01-12 00:19:03,axfer,USDC,45388.,,,ALGO,0.001,YMMOZ7L3KIKHV5ABTXD2SNHEFPEXWWDWI2AGYBKUWD3JHYKEQJWQ,Sender,QYXDGS2...
2024-01-12 04:57:43,axfer,,,USDC,21831.,,,EKXCVJCGV5EI6YE5DVDWVOZTWW4IU5ZQ2I2X5352Z2KVYULFODYA,Receiver,ZG54ZBZ...
2024-01-12 04:59:01,axfer,USDC,21831.,,,ALGO,0.001,I7TNYET7RPP6C5WAMVUSKLERULKUXNYC3DYHY4MDPIACBFOKGYOA,Sender,QYXDGS2...
2024-01-12 08:25:34,axfer,,,USDC,20767.,,,L3TWBIUPJCFNFTHIJ33SHIUB2PT3ZLL7TB57QUDEDMAZXUOEGDRA,Receiver,ZG54ZBZ...
2024-01-12 08:29:01,axfer,USDC,20767.,,,ALGO,0.001,QLH5RVGTIRFLPQ5JMO54SEYRCTII6PCAGL4PJJLZVMM3GOOEZARA,Sender,QYXDGS2...
2024-01-12 13:04:18,axfer,,,USDC,20057.,,,JPNLR3XIEY3QGGGHIBCTNDQSGJGIYG5CXED6PD4DBH3M4O3FRPNQ,Receiver,ZG54ZBZ...
2024-01-12 13:09:03,axfer,USDC,20057.,,,ALGO,0.001,VCVMG4DCKJHKBOE7T4WFGTPG5AABZ77RAJGHD67L5ZIYXUWIFGTQ,Sender,QYXDGS2...
