time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-06-10 23:30:34,axfer,,,USDC,113350.27814,,,C7PJKUDGAFDNXKYO3H3JEE5WYOXJKL3EASSUBPSPYI3EFHQWJY5A,Receiver,QYXDGS2...
2024-06-10 23:30:42,pay,,,ALGO,0.001,,,(Group- XEBjm...) - T4MFRNEXNY56J4Y3LTSTWZCCZH4PUC4MHDAVU65MVOF4FDDWYXIQ,2 txns.  ,ZG54ZBZ...
2024-06-10 23:30:42,axfer,USDC,113350.27814,,,ALGO,0.001,(Group- XEBjm...) - NLJFSFGZ276SN5RVERUXFP2NOUFE2U2V3UIZKDQJG5R2HFYL2WAQ,2 txns.  ,ZG54ZBZ...
2024-06-10 23:35:47,pay,,,ALGO,0.00006,,,(Group- mOdsj...) - STULZQFHH344VWXNNWXHXOLYJT7RLNNS5YDWM4Z27XB7LQTZRRSA,1 txns.  ,DORSFJ2...
2024-06-10 23:35:58,pay,,,ALGO,0.000013,,,(Group- 4OzUU...) - I3OUNNGKINHN7XLWPOABNXNM2EPTLR6VHXMDUOPY4OBX5ZW6HXVA,1 txns.  ,WARN666...
2024-06-11 00:30:34,axfer,,,USDC,103270.258286,,,EI45PVHUNULLPJBKZI7QNNGFM75IL37O74PW6CEJQOPT7LNVUFRQ,Receiver,QYXDGS2...
2024-06-11 00:30:43,pay,,,ALGO,0.001,,,(Group- 1B7lO...) - ENPIIVH6ESNNHCJWJAZULUXT4HUVTJ3VYSCQXJXRYDJUVD2QTFUQ,2 txns.  ,ZG54ZBZ...
2024-06-11 00:30:43,axfer,USDC,103270.258286,,,ALGO,0.001,(Group- 1B7lO...) - QNWE7ZAVPBEY3CJ3VXFACSTH3XSRX5F2T757A6Y5LYDIMC53Z2XA,2 txns.  ,ZG54ZBZ...
2024-06-11 00:35:43,pay,,,ALGO,0.000064,,,(Group- nhdQX...) - 6QTTNSFWLMNCSTMVSWY2SCW4LIVP2752434G44F65QMWX5TO3ONA,1 txns.  ,L4KQ3L4...
2024-06-11 00:35:55,pay,,,ALGO,0.000013,,,(Group- MguK0...) - PJ2K2M62AJMEHLVWS4T5DBZLXFSYZXBZLGE4I2NJGYZNC57HRH5A,1 txns.  ,WARN666...
2024-06-12 00:30:35,axfer,,,USDC,49922.536811,,,PH5DNZEHYVRLS37HC4KY66ZAUALGDHLTKIACGXFXHA5D3T35OI2A,Receiver,QYXDGS2...
2024-06-12 00:30:46,pay,,,ALGO,0.001,,,(Group- Ni0Vc...) - 42WXGHDIQDCHI634J323JJMN5ROR24T2OVBUKEMXHW6SVLTTMR7A,2 txns.  ,ZG54ZBZ...
2024-06-12 00:30:46,axfer,USDC,49922.536811,,,ALGO,0.001,(Group- Ni0Vc...) - ZU5QY6KSSS3SHU7MSMLDFKSQU2VM5WD3ZFRZTIXPHJOGBG6MQE4A,2 txns.  ,ZG54ZBZ...
2024-06-12 00:35:45,pay,,,ALGO,0.0001,,,(Group- yGD9d...) - A7WT7EHWZ43BFPUJK56CS5JYAVVDHYQ5YN2U3746K6KGEUJGBUPQ,1 txns.  ,IYMI42H...
2024-06-12 00:36:08,pay,,,ALGO,0.000013,,,(Group- 1n/BC...) - YOHFH35P7KDDMPQ23GFCDRXVRXTDCROXXJO2YNKRJF3SUZEUUQRA,1 txns.  ,WARN666...
2024-06-12 01:30:34,axfer,,,USDC,49922.257233,,,WEOAMUPUSC44ISPRUX2RNPB7PZL2HJGHUWIUKD2RHWRVB3J2CFIQ,Receiver,QYXDGS2...
2024-06-12 01:30:46,pay,,,ALGO,0.001,,,(Group- QoVkp...) - UPLPFIUS3Y4NWOF5QKQOETCDEGDXBV7UJZSAQRYETA6N7JNEU3MA,2 txns.  ,ZG54ZBZ...
2024-06-12 01:30:46,axfer,USDC,49922.257233,,,ALGO,0.001,(Group- QoVkp...) - AXDWKM25XV3BPSFFTEB2YED2U2YSM4NI3VM2PNGLSJ2RZHRG6E5A,2 txns.  ,ZG54ZBZ...
2024-06-12 01:35:44,pay,,,ALGO,0.000075,,,(Group- rpCMm...) - RDNMLME7T55D742AXKXJ4ZMCDU7JONFQLTY4Y4X6PFEI2HMHNPZA,1 txns.  ,IYMI42H...
2024-06-12 01:35:58,pay,,,ALGO,0.000013,,,(Group- AIg68...) - CBTTINK7VRCEOF5KLDSBUJVBIYUSKKXS5NUN2DVPXK6J6IIZRQUA,1 txns.  ,WARN666...
2024-06-12 01:38:18,pay,,,ALGO,0.000013,,,(Group- njA2d...) - M3M7U6QDASRMZPLEEHNRE5S4YBX5QW5JX5I4EUMNRKAKRGW7K5MQ,1 txns.  ,WARN666...
2024-06-12 21:30:33,axfer,,,USDC,99896.60799,,,ASRBJOTJ7SFROTEFR55CKAXBUXY32WYTLQO7FLGLTU6JZ6DETZQA,Receiver,QYXDGS2...
2024-06-12 21:30:45,pay,,,ALGO,0.001,,,(Group- JFS4t...) - JLKF2KTBCSI4XGOJT2D5G553HEY6OBGXV3HAK22NDULHD5EOELWA,2 txns.  ,ZG54ZBZ...
2024-06-12 21:30:45,axfer,USDC,99896.60799,,,ALGO,0.001,(Group- JFS4t...) - PD3DLOLFB5QODB5ZBX5Y6ENRSSPTV7VROSYPVPTECVG2TV33ZUFA,2 txns.  ,ZG54ZBZ...
2024-06-12 21:35:53,pay,,,ALGO,0.000063,,,(Group- JGTvD...) - DWHXXXIBXTUGZX4HNRGHKJFU323FH7FDDSMGGFBKMDGB7JJBSS7A,1 txns.  ,2TSZAYR...
2024-06-12 21:36:01,pay,,,ALGO,0.000013,,,(Group- oBkrJ...) - F6KLFD5IOMUXYOUSNI2HX6U5TCV5CFLJ5F7LTXQIVO36TIXKQDRQ,1 txns.  ,WARN666...
2024-06-12 22:30:34,axfer,,,USDC,44914.962059,,,Y2ZYNVEK5F53K6273BVI2RGZTZH43K6TZC6IFKVA5L6FRECY33EQ,Receiver,QYXDGS2...
2024-06-12 22:30:46,pay,,,ALGO,0.001,,,(Group- XZ8+Y...) - PEITS5AQRZHNHW5EL7B7PLOVQ74ENWO7RSIEV4YDXD2BV3PQA6QA,2 txns.  ,ZG54ZBZ...
2024-06-12 22:30:46,axfer,USDC,44914.962059,,,ALGO,0.001,(Group- XZ8+Y...) - 2HXSJKEWJWELIXK4UMTMDGIOGLVT365U35YGCYX6CEL667TSHQTA,2 txns.  ,ZG54ZBZ...
2024-06-12 22:35:47,pay,,,ALGO,0.000075,,,(Group- IDHkE...) - L4IO5X3DF2OULUAAO2JWSOJAP2SY2HCUXSCO3CJUVZT35B25M5RQ,1 txns.  ,UMIZMHK...
2024-06-12 22:35:53,pay,,,ALGO,0.000013,,,(Group- v5j/k...) - 6MQWO7GLNRJDMBCJJRWBJRBVGWMKUIHUFPK4AVLWGIEHMXOQC6BQ,1 txns.  ,WARN666...
2024-06-12 23:30:23,axfer,,,USDC,69892.107323,,,NSWN7F7OZRJMTA7UZCFWULR6ADFJGOBWCWW5XY4OCWOVTHV3ZDGA,Receiver,QYXDGS2...
2024-06-12 23:30:38,pay,,,ALGO,0.001,,,(Group- eKNdk...) - ZPMHVM3Y5I55QQYJMTLRNDNR2HPU5OU3QYXKOPHIXHOLOAHXBYFA,2 txns.  ,ZG54ZBZ...
2024-06-12 23:30:38,axfer,USDC,69892.107323,,,ALGO,0.001,(Group- eKNdk...) - SJL2QWIEOC7RRJ5GJKDPLAHETRV76Q7WY3C5IQGX7KENFF4PSRXA,2 txns.  ,ZG54ZBZ...
2024-06-12 23:35:43,pay,,,ALGO,0.000073,,,(Group- O6bI5...) - DDWTLNKUPVRKVYA45CXBAQF4KMOZJ6KVCK4TCAGC6C7G6VAF2D4Q,1 txns.  ,AUUQRJF...
2024-06-12 23:35:49,pay,,,ALGO,0.000013,,,(Group- EWOk8...) - ND74Q2PJCYNE3EAYEGDCBLR57PFRJ4LWDYBLQRG7QC2EKSQQSRWQ,1 txns.  ,WARN666...
2024-06-13 00:30:33,axfer,,,USDC,79917.432237,,,IMTX2QHYZOQSGCDRZTHWN73YWL65NR3KDG4QMGWDIDBHRHEH57EQ,Receiver,QYXDGS2...
2024-06-13 00:30:42,pay,,,ALGO,0.001,,,(Group- sqhFH...) - FR3K3XRWR2S3WVNLIM7Y5BFQMEQQM4273K7ZDSOOHRXUUN4GTSIA,2 txns.  ,ZG54ZBZ...
2024-06-13 00:30:42,axfer,USDC,79917.432237,,,ALGO,0.001,(Group- sqhFH...) - QHOG43O677HMDGOOOJLEMZULEYNXAZ3RTEEK35BNGGJQI4B3T2KA,2 txns.  ,ZG54ZBZ...
2024-06-13 00:35:42,pay,,,ALGO,0.000099,,,(Group- EF6le...) - VSVL36L33LPX47LLXZQUUG3Q2UGBPPJ2US5NNPJQEVDUPCVWOBCA,1 txns.  ,RLHH73R...
2024-06-13 00:35:56,pay,,,ALGO,0.000013,,,(Group- 7Irle...) - ZODGJRAZZUWTPS6RIKDE6AHQPZGQBQFMYV3UTR3XM563R3NZFS3Q,1 txns.  ,WARN666...
2024-06-13 04:30:34,axfer,,,USDC,99858.092565,,,AB76EVQMK26D4XXLDWMLKERBDKMLGUJPBBI6K463QIPAXGP7WTBA,Receiver,QYXDGS2...
2024-06-13 04:30:43,pay,,,ALGO,0.001,,,(Group- LFlGN...) - MJFBAXQ673ZKAOMYTBV7TOHJHRDWZWJEDCI76CIX6XUIOQZLHFEQ,2 txns.  ,ZG54ZBZ...
2024-06-13 04:30:43,axfer,USDC,99858.092565,,,ALGO,0.001,(Group- LFlGN...) - RJ6NKLIS6YOB6IVS7WS56PNEPVD7FSBYNDOFMHIRGCKVZCCCCRPA,2 txns.  ,ZG54ZBZ...
2024-06-13 04:35:5,pay,,,ALGO,0.000077,,,(Group- q4SEE...) - EKEO6RRBHG2YS6LR5AQZANJP5Q6V3XZDH4E4PVDRMQ5GNRICZXOA,1 txns.  ,K4SVLWZ...
2024-06-13 04:36:05,pay,,,ALGO,0.000013,,,(Group- 2pwt1...) - U5OT5AYKHCYNICWWB3TE3SOYNNMYFKEQCD6XX5POQMN6RF7P3QTA,1 txns.  ,WARN666...
2024-06-13 22:31:35,axfer,,,USDC,251978.66805,,,GSER7J7HMMOEF3L4LZ2YQ6LWW3WMSPPTN4Q4YFUCDND4UD6PVG5A,Receiver,QYXDGS2...
2024-06-13 22:31:47,pay,,,ALGO,0.001,,,(Group- IiPUV...) - ZVBQGY3TYFRYSVWCHJBAJNPAOOZJOPVMSSMPQPZHQWJ5OJPBRDYQ,2 txns.  ,ZG54ZBZ...
