time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-06-14 08:25:03,pay,,,ALGO,0.000065,,,(Group- EenEX...) - 3JQERG7PXX6PJXFNT6NHKYGMNI7D25T74KQF2AE7CFT2FEEHWSZA,1 txns.  ,SNFIHBC...
2024-06-14 08:25:17,pay,,,ALGO,0.000013,,,(Group- xaiiG...) - C3YKZ3DKLLNXC6CXYKYEPKLMSGB66M7WADOM2IQ5EH6IFCSXBSVA,1 txns.  ,WARN666...
2024-06-14 08:49:41,axfer,USDC,500001.,,,ALGO,0.001,A4CKPVIYLZHTO7GJ5JJYI77QVWTJGQWB7E6K54DOSY6AK7O3UINQ,Sender,HBNJZEA...
2024-06-14 08:54:37,pay,,,ALGO,0.000064,,,(Group- gtTOS...) - DC44SAECX65VNSDYJQYZLMT7DDS25H2YNLOKPMC7LQMKU7TBSSWA,1 txns.  ,ZNWG7XP...
2024-06-14 08:54:54,pay,,,ALGO,0.000013,,,(Group- VcXKk...) - RCGHHIOJC4PTA67DVAHPWCCNDWZB6KCWBTTOSJG5OS4PIGRTFN4A,1 txns.  ,WARN666...
2024-06-14 09:08:11,axfer,USDC,25585.,,,ALGO,0.001,JHMHDFVZZS6N5SLYKMCK2WSIFLROQSTFQWYD46OHSMK3SLV3CWOQ,Sender,EP3B4JU...
2024-06-14 09:13:15,pay,,,ALGO,0.000072,,,(Group- Smnlw...) - RWKJPYVHPFXRSMIZR5FT4LYZUMM736XJU65YE2UMFQK3PCXISD7A,1 txns.  ,HEGP2JR...
2024-06-14 09:13:24,pay,,,ALGO,0.000013,,,(Group- V3nZK...) - WILZQFOCF4JY3FU5WDWYI6ZL2IIVPCJUQQROPK24MGB6FWKLQ7VQ,1 txns.  ,WARN666...
2024-06-14 10:01:21,pay,ALGO,0.001,,,ALGO,0.001,(Group- FL2iI...) - BASLMZVYY36SLCVXZHMHH4KDGP3G4BO7TJI4UQEONER3F2QELT3Q,2 txns.  ,IW5QLZ5...
2024-06-14 10:01:21,axfer,,,USDC,32362.,,,(Group- FL2iI...) - QSKCPKCY7PBAMN2XJG4PB5BKQVPO7BJPSW5EYXIOCWJM4PJQQWCQ,2 txns.  ,IW5QLZ5...
2024-06-14 15:47:46,pay,ALGO,0.001,,,ALGO,0.001,(Group- 71BQE...) - VBHVVSY3JXFS567FPQDAZFESO2CYHQHEJ6R2JVSHSMUSZT5LXMEA,2 txns.  ,YGERXZU...
2024-06-14 15:47:46,axfer,,,USDC,4601.,,,(Group- 71BQE...) - C5ZLMPUI7GTIQ7YZNC7YDDGTXYHSFEBIPIFHNMOHL43Q7ELXJVNQ,2 txns.  ,YGERXZU...
2024-06-14 16:13:54,pay,ALGO,0.001,,,ALGO,0.001,(Group- Mco2v...) - LGAL4GB2IS2SRUJXZK7AIUECNYRYNY6IZOGB2VUA24C2TEULZWKA,2 txns.  ,IW5QLZ5...
2024-06-14 16:13:54,axfer,,,USDC,32293.,,,(Group- Mco2v...) - DIWBCMYR7SKTZNQ3BZL3XEVQGGSYGLETIYTENKNOQ4A45RQNIOOA,2 txns.  ,IW5QLZ5...
2024-06-14 16:48:19,axfer,,,USDC,39681.3,,,SLDNTUBTWSXP7M6CH2RNE75LHGC75OQWG5VMU6QHVIXHQGYPDLBA,Receiver,2UEQTE5...
2024-06-14 21:13:08,axfer,USDC,39900.,,,ALGO,0.001,XWWBMQX7DP7S7353I5L3XXMURG2C6ASN34P34EP6NUTH4TL64BUA,Sender,DZBYGES...
2024-06-14 21:18:03,pay,,,ALGO,0.000075,,,(Group- W0yij...) - IT3BJRRBOCMXWUC4OC7O7TPIHDDCMUDXPXNQPFDC27KEUB7BQ5ZA,1 txns.  ,ZGYMM3Z...
2024-06-14 21:18:29,pay,,,ALGO,0.000013,,,(Group- m0rfA...) - Z5UBC2TNVVWHDCX3ROB23BZHQVG7DS2YVHOVVV7YE43LGSHM6CIA,1 txns.  ,WARN666...
2024-06-14 21:26:5,axfer,USDC,0.05,,,ALGO,0.001,AV7HEQ5J7J74NNPOQDSYITB5MNRFMF7L34Q7CFH52ISNUFXUMBCQ,Sender,OSS3CEB...
2024-06-14 21:31:52,pay,,,ALGO,0.000094,,,(Group- Sg3oJ...) - VDPOKPPSV3FWYT6Q74YJ4FORVEJWGIBQEENSLNMB46M6MDNGUEOA,1 txns.  ,ZGYMM3Z...
2024-06-14 21:32:35,pay,,,ALGO,0.000013,,,(Group- GQyh7...) - 3CJXB6A7T46PFDXWRK7G5ZAOO37MLT6JNKNW5TT3XQMBGV2UHE4Q,1 txns.  ,WARN666...
2024-06-14 21:39:52,pay,ALGO,0.001,,,ALGO,0.001,(Group- 84a+8...) - 7GPVHPFSBRBKJWJHLPPLH7TM73CRUP4ZPCTJF2DV3SGEAZDVCGOA,2 txns.  ,IW5QLZ5...
2024-06-14 21:39:52,axfer,,,USDC,37537.,,,(Group- 84a+8...) - OQM35O5NTBQ7ZJOTK4ZRFM53XFBL3QNPFVO6UFMV4GE7ES6RFPFQ,2 txns.  ,IW5QLZ5...
2024-06-14 22:20:24,axfer,USDC,993271.408228,,,ALGO,0.001,DZ2HUCK5U5YXMWN7MJ6BBXFI3C77MMROSFARE62PKBU4DSVJUMBQ,Sender,2UEQTE5...
2024-06-14 22:25:19,pay,,,ALGO,0.000098,,,(Group- zvsDk...) - QXIDMP5YI6EDXLRBQ7CXAQR2P2JI3W36BYV6W4TGHSTSW3NAYIVA,1 txns.  ,COCXOWW...
2024-06-14 22:25:45,pay,,,ALGO,0.000013,,,(Group- 5Zq+w...) - PUH7ECPWD2NFHUXUZ77D7UBOYJLHGXZQBU6Z245JRKVG3763DZMQ,1 txns.  ,WARN666...
2024-06-14 22:47:12,pay,,,ALGO,0.1,,,BFJZ2SK34KM6HXXZEFP4FPKG3GIAHIJWENJJKZ6IFESR572MVV3Q,Receiver,N7EKC7T...
2024-06-14 22:47:26,pay,ALGO,188633.4075,,,ALGO,0.001,SUOYUHRZMBJVDWOFIOO2BN7ME2OCLL4OEZ7HVPUNF6TPHBU47OYQ,Sender,6YYNPQS...
2024-06-14 23:57:05,afrz,,,,,,,3P3BCDXXKJY24B46YYAEJIZ67MKBECC4AEXRUIY5L2MWKFIBXPLA,,
